area_id,area_name,quartiere_name,zona_name,sex,age_group,citizenship,population
35,via vittorio veneto,Porto - Saragozza,Saffi,Maschi,35-44,Italiana,367
35,via vittorio veneto,Porto - Saragozza,Saffi,Maschi,35-44,Straniera,86
35,via vittorio veneto,Porto - Saragozza,Saffi,Maschi,55-64,Italiana,297
36,villaggio della barca,Borgo Panigale - Reno,Barca,Femmine,06-14,Italiana,201
36,villaggio della barca,Borgo Panigale - Reno,Barca,Femmine,65 e oltre,Straniera,82
36,villaggio della barca,Borgo Panigale - Reno,Barca,Maschi,25-34,Straniera,37
36,villaggio della barca,Borgo Panigale - Reno,Barca,Maschi,65 e oltre,Italiana,584
37,battindarno,Borgo Panigale - Reno,Barca,Femmine,02 e prima,Italiana,44
37,battindarno,Borgo Panigale - Reno,Barca,Femmine,02 e prima,Straniera,20
37,battindarno,Borgo Panigale - Reno,Barca,Femmine,15-24,Italiana,274
37,battindarno,Borgo Panigale - Reno,Barca,Femmine,35-44,Straniera,129
37,battindarno,Borgo Panigale - Reno,Barca,Femmine,65 e oltre,Italiana,1397
38,canale di reno,Borgo Panigale - Reno,Barca,Femmine,03-05,Italiana,61
38,canale di reno,Borgo Panigale - Reno,Barca,Femmine,35-44,Straniera,67
38,canale di reno,Borgo Panigale - Reno,Barca,Maschi,03-05,Italiana,77
38,canale di reno,Borgo Panigale - Reno,Barca,Maschi,15-24,Italiana,248
39,agucchi,Borgo Panigale - Reno,Santa Viola,Femmine,02 e prima,Italiana,39
39,agucchi,Borgo Panigale - Reno,Santa Viola,Femmine,03-05,Italiana,31
39,agucchi,Borgo Panigale - Reno,Santa Viola,Femmine,35-44,Italiana,239
39,agucchi,Borgo Panigale - Reno,Santa Viola,Maschi,55-64,Straniera,36
40,emilia ponente,Borgo Panigale - Reno,Santa Viola,Femmine,03-05,Straniera,18
41,cadriano-calamosco,San Donato - San Vitale,San Donato,Femmine,02 e prima,Italiana,9
41,cadriano-calamosco,San Donato - San Vitale,San Donato,Femmine,25-34,Italiana,15
41,cadriano-calamosco,San Donato - San Vitale,San Donato,Femmine,35-44,Straniera,19
41,cadriano-calamosco,San Donato - San Vitale,San Donato,Maschi,03-05,Straniera,6
42,fiera,San Donato - San Vitale,San Donato,Maschi,06-14,Italiana,1
43,san donnino,San Donato - San Vitale,San Donato,Femmine,55-64,Straniera,44
43,san donnino,San Donato - San Vitale,San Donato,Maschi,15-24,Italiana,114
43,san donnino,San Donato - San Vitale,San Donato,Maschi,25-34,Italiana,75
43,san donnino,San Donato - San Vitale,San Donato,Maschi,35-44,Straniera,40
43,san donnino,San Donato - San Vitale,San Donato,Maschi,45-54,Straniera,33
44,pilastro,San Donato - San Vitale,San Donato,Femmine,65 e oltre,Italiana,1066
44,pilastro,San Donato - San Vitale,San Donato,Maschi,06-14,Italiana,177
45,caab,San Donato - San Vitale,San Donato,Femmine,03-05,Italiana,7
47,via del lavoro,San Donato - San Vitale,San Donato,Maschi,02 e prima,Straniera,18
47,via del lavoro,San Donato - San Vitale,San Donato,Maschi,03-05,Straniera,24
47,via del lavoro,San Donato - San Vitale,San Donato,Maschi,45-54,Italiana,482
48,michelino,San Donato - San Vitale,San Donato,Femmine,03-05,Italiana,43
48,michelino,San Donato - San Vitale,San Donato,Femmine,55-64,Italiana,249
48,michelino,San Donato - San Vitale,San Donato,Maschi,35-44,Italiana,287
49,via mondo,San Donato - San Vitale,San Donato,Femmine,65 e oltre,Straniera,88
49,via mondo,San Donato - San Vitale,San Donato,Maschi,25-34,Straniera,87
49,via mondo,San Donato - San Vitale,San Donato,Maschi,35-44,Italiana,442
50,osservanza,Santo Stefano,Colli,Maschi,35-44,Italiana,193
51,san michele in bosco,Santo Stefano,Colli,Femmine,55-64,Italiana,198
53,galvani-1,Santo Stefano,Galvani,Maschi,06-14,Italiana,47
54,galvani-2,Santo Stefano,Galvani,Maschi,55-64,Italiana,674
56,mezzofanti,Santo Stefano,Murri,Femmine,65 e oltre,Straniera,71
56,mezzofanti,Santo Stefano,Murri,Maschi,03-05,Italiana,77
57,siepelunga,Santo Stefano,Murri,Femmine,03-05,Straniera,1
57,siepelunga,Santo Stefano,Murri,Femmine,25-34,Italiana,96
61,irnerio-2,Santo Stefano,Irnerio,Femmine,25-34,Italiana,392
61,irnerio-2,Santo Stefano,Irnerio,Femmine,25-34,Straniera,130
61,irnerio-2,Santo Stefano,Irnerio,Femmine,65 e oltre,Straniera,75
62,cirenaica,San Donato - San Vitale,San Vitale,Femmine,65 e oltre,Italiana,1182
62,cirenaica,San Donato - San Vitale,San Vitale,Maschi,06-14,Straniera,48
64,via larga,San Donato - San Vitale,San Vitale,Femmine,25-34,Italiana,40
64,via larga,San Donato - San Vitale,San Vitale,Femmine,25-34,Straniera,22
64,via larga,San Donato - San Vitale,San Vitale,Femmine,55-64,Straniera,6
64,via larga,San Donato - San Vitale,San Vitale,Maschi,15-24,Italiana,131
65,roveri,San Donato - San Vitale,San Vitale,Femmine,15-24,Straniera,5
65,roveri,San Donato - San Vitale,San Vitale,Femmine,45-54,Straniera,7
65,roveri,San Donato - San Vitale,San Vitale,Maschi,03-05,Straniera,3
65,roveri,San Donato - San Vitale,San Vitale,Maschi,06-14,Straniera,7
66,ospedale sant'orsola,San Donato - San Vitale,San Vitale,Femmine,25-34,Italiana,6
67,mengoli,San Donato - San Vitale,San Vitale,Femmine,02 e prima,Italiana,100
67,mengoli,San Donato - San Vitale,San Vitale,Femmine,25-34,Straniera,56
67,mengoli,San Donato - San Vitale,San Vitale,Femmine,25-34,Straniera,70
67,mengoli,San Donato - San Vitale,San Vitale,Maschi,15-24,Italiana,316
67,mengoli,San Donato - San Vitale,San Vitale,Maschi,65 e oltre,Italiana,944
68,guelfa,San Donato - San Vitale,San Vitale,Femmine,03-05,Straniera,20
68,guelfa,San Donato - San Vitale,San Vitale,Femmine,06-14,Straniera,53
68,guelfa,San Donato - San Vitale,San Vitale,Femmine,15-24,Italiana,192
68,guelfa,San Donato - San Vitale,San Vitale,Femmine,25-34,Italiana,255
68,guelfa,San Donato - San Vitale,San Vitale,Femmine,35-44,Italiana,407
68,guelfa,San Donato - San Vitale,San Vitale,Femmine,65 e oltre,Italiana,836
68,guelfa,San Donato - San Vitale,San Vitale,Maschi,02 e prima,Straniera,9
68,guelfa,San Donato - San Vitale,San Vitale,Maschi,15-24,Italiana,202
68,guelfa,San Donato - San Vitale,San Vitale,Maschi,25-34,Italiana,163
69,croce del biacco,San Donato - San Vitale,San Vitale,Femmine,25-34,Italiana,125
69,croce del biacco,San Donato - San Vitale,San Vitale,Femmine,35-44,Straniera,93
69,croce del biacco,San Donato - San Vitale,San Vitale,Maschi,03-05,Straniera,16
69,croce del biacco,San Donato - San Vitale,San Vitale,Maschi,35-44,Italiana,248
69,croce del biacco,San Donato - San Vitale,San Vitale,Maschi,65 e oltre,Straniera,21
70,stradelli guelfi,San Donato - San Vitale,San Vitale,Femmine,35-44,Straniera,1
70,stradelli guelfi,San Donato - San Vitale,San Vitale,Femmine,55-64,Italiana,35
70,stradelli guelfi,San Donato - San Vitale,San Vitale,Maschi,25-34,Italiana,3
70,stradelli guelfi,San Donato - San Vitale,San Vitale,Maschi,65 e oltre,Italiana,27
71,stadio-meloncello,Porto - Saragozza,Costa Saragozza,Femmine,03-05,Straniera,3
71,stadio-meloncello,Porto - Saragozza,Costa Saragozza,Femmine,06-14,Straniera,16
71,stadio-meloncello,Porto - Saragozza,Costa Saragozza,Femmine,25-34,Straniera,24
71,stadio-meloncello,Porto - Saragozza,Costa Saragozza,Femmine,65 e oltre,Straniera,29
71,stadio-meloncello,Porto - Saragozza,Costa Saragozza,Maschi,15-24,Italiana,123
72,xxi aprile,Porto - Saragozza,Costa Saragozza,Femmine,25-34,Straniera,67
72,xxi aprile,Porto - Saragozza,Costa Saragozza,Femmine,65 e oltre,Italiana,1715
72,xxi aprile,Porto - Saragozza,Costa Saragozza,Maschi,03-05,Straniera,11
72,xxi aprile,Porto - Saragozza,Costa Saragozza,Maschi,35-44,Straniera,119
72,xxi aprile,Porto - Saragozza,Costa Saragozza,Maschi,55-64,Italiana,740
72,xxi aprile,Porto - Saragozza,Costa Saragozza,Maschi,55-64,Straniera,60
73,san giuseppe,Porto - Saragozza,Costa Saragozza,Femmine,25-34,Italiana,187
73,san giuseppe,Porto - Saragozza,Costa Saragozza,Femmine,65 e oltre,Straniera,58
73,san giuseppe,Porto - Saragozza,Costa Saragozza,Maschi,25-34,Straniera,22
74,ravone,Porto - Saragozza,Costa Saragozza,Femmine,25-34,Straniera,5
74,ravone,Porto - Saragozza,Costa Saragozza,Maschi,03-05,Italiana,13
74,ravone,Porto - Saragozza,Costa Saragozza,Maschi,55-64,Italiana,94
75,via del genio,Porto - Saragozza,Costa Saragozza,Femmine,45-54,Italiana,1
76,san luca,Porto - Saragozza,Costa Saragozza,Femmine,03-05,Straniera,1
76,san luca,Porto - Saragozza,Costa Saragozza,Maschi,25-34,Straniera,2
76,san luca,Porto - Saragozza,Costa Saragozza,Maschi,65 e oltre,Straniera,4
77,malpighi-2,Porto - Saragozza,Malpighi,Femmine,15-24,Straniera,44
77,malpighi-2,Porto - Saragozza,Malpighi,Femmine,25-34,Italiana,288
77,malpighi-2,Porto - Saragozza,Malpighi,Femmine,25-34,Italiana,342
77,malpighi-2,Porto - Saragozza,Malpighi,Femmine,25-34,Straniera,69
77,malpighi-2,Porto - Saragozza,Malpighi,Femmine,35-44,Italiana,628
77,malpighi-2,Porto - Saragozza,Malpighi,Femmine,45-54,Italiana,684
77,malpighi-2,Porto - Saragozza,Malpighi,Maschi,06-14,Italiana,232
77,malpighi-2,Porto - Saragozza,Malpighi,Maschi,25-34,Italiana,324
77,malpighi-2,Porto - Saragozza,Malpighi,Maschi,35-44,Italiana,582
78,malpighi-1,Porto - Saragozza,Malpighi,Femmine,06-14,Italiana,51
78,malpighi-1,Porto - Saragozza,Malpighi,Femmine,15-24,Straniera,13
78,malpighi-1,Porto - Saragozza,Malpighi,Femmine,65 e oltre,Italiana,276
78,malpighi-1,Porto - Saragozza,Malpighi,Maschi,25-34,Straniera,14
79,fossolo,Savena,Mazzini,Femmine,25-34,Italiana,159
79,fossolo,Savena,Mazzini,Femmine,55-64,Italiana,595
79,fossolo,Savena,Mazzini,Maschi,03-05,Straniera,6
79,fossolo,Savena,Mazzini,Maschi,45-54,Straniera,32
80,due madonne,Savena,Mazzini,Femmine,25-34,Italiana,41
80,due madonne,Savena,Mazzini,Femmine,35-44,Straniera,60
80,due madonne,Savena,Mazzini,Maschi,25-34,Italiana,65
81,lungo savena,Savena,Mazzini,Femmine,25-34,Italiana,5
81,lungo savena,Savena,Mazzini,Femmine,45-54,Italiana,11
81,lungo savena,Savena,Mazzini,Maschi,02 e prima,Italiana,2
82,pontevecchio,Savena,Mazzini,Femmine,03-05,Straniera,22
82,pontevecchio,Savena,Mazzini,Femmine,15-24,Italiana,131
82,pontevecchio,Savena,Mazzini,Maschi,25-34,Italiana,138
83,bitone,Savena,Mazzini,Femmine,02 e prima,Straniera,25
83,bitone,Savena,Mazzini,Maschi,45-54,Italiana,650
84,cavedone,Savena,Mazzini,Femmine,06-14,Italiana,116
84,cavedone,Savena,Mazzini,Femmine,25-34,Straniera,15
84,cavedone,Savena,Mazzini,Maschi,25-34,Italiana,67
85,via arno,Savena,Mazzini,Femmine,02 e prima,Straniera,8
85,via arno,Savena,Mazzini,Femmine,55-64,Italiana,471
85,via arno,Savena,Mazzini,Femmine,65 e oltre,Straniera,53
85,via arno,Savena,Mazzini,Maschi,02 e prima,Straniera,9
85,via arno,Savena,Mazzini,Maschi,25-34,Italiana,134
85,via arno,Savena,Mazzini,Maschi,55-64,Italiana,484
86,ospedale bellaria,Savena,Mazzini,Femmine,06-14,Italiana,2
86,ospedale bellaria,Savena,Mazzini,Femmine,35-44,Italiana,1
86,ospedale bellaria,Savena,Mazzini,Maschi,06-14,Italiana,2
86,ospedale bellaria,Savena,Mazzini,Maschi,35-44,Italiana,1
87,monte donato,Savena,San Ruffillo,Femmine,03-05,Straniera,1
87,monte donato,Savena,San Ruffillo,Femmine,06-14,Straniera,2
87,monte donato,Savena,San Ruffillo,Femmine,65 e oltre,Italiana,203
87,monte donato,Savena,San Ruffillo,Maschi,06-14,Italiana,50
88,via toscana,Savena,San Ruffillo,Femmine,06-14,Italiana,277
89,corelli,Savena,San Ruffillo,Femmine,35-44,Italiana,381
90,ponte savena-la bastia,Savena,San Ruffillo,Femmine,03-05,Italiana,7
90,ponte savena-la bastia,Savena,San Ruffillo,Femmine,25-34,Italiana,22
90,ponte savena-la bastia,Savena,San Ruffillo,Femmine,35-44,Straniera,20
90,ponte savena-la bastia,Savena,San Ruffillo,Maschi,06-14,Straniera,14
90,ponte savena-la bastia,Savena,San Ruffillo,Maschi,25-34,Straniera,8
1,lavino di mezzo,Borgo Panigale - Reno,Borgo Panigale,Femmine,02 e prima,Straniera,1
1,lavino di mezzo,Borgo Panigale - Reno,Borgo Panigale,Femmine,25-34,Italiana,10
2,via del vivaio,Borgo Panigale - Reno,Borgo Panigale,Femmine,25-34,Italiana,18
2,via del vivaio,Borgo Panigale - Reno,Borgo Panigale,Femmine,25-34,Italiana,25
2,via del vivaio,Borgo Panigale - Reno,Borgo Panigale,Femmine,35-44,Italiana,55
2,via del vivaio,Borgo Panigale - Reno,Borgo Panigale,Femmine,45-54,Straniera,9
2,via del vivaio,Borgo Panigale - Reno,Borgo Panigale,Maschi,06-14,Italiana,39
2,via del vivaio,Borgo Panigale - Reno,Borgo Panigale,Maschi,65 e oltre,Straniera,1
4,aeroporto,Borgo Panigale - Reno,Borgo Panigale,Femmine,02 e prima,Straniera,1
4,aeroporto,Borgo Panigale - Reno,Borgo Panigale,Femmine,65 e oltre,Italiana,35
4,aeroporto,Borgo Panigale - Reno,Borgo Panigale,Maschi,06-14,Straniera,1
5,la birra,Borgo Panigale - Reno,Borgo Panigale,Maschi,25-34,Italiana,46
6,lungo reno,Borgo Panigale - Reno,Borgo Panigale,Maschi,55-64,Italiana,1
7,ducati-villaggio ina,Borgo Panigale - Reno,Borgo Panigale,Femmine,03-05,Italiana,25
7,ducati-villaggio ina,Borgo Panigale - Reno,Borgo Panigale,Femmine,25-34,Italiana,71
7,ducati-villaggio ina,Borgo Panigale - Reno,Borgo Panigale,Femmine,45-54,Italiana,182
7,ducati-villaggio ina,Borgo Panigale - Reno,Borgo Panigale,Maschi,25-34,Straniera,11
7,ducati-villaggio ina,Borgo Panigale - Reno,Borgo Panigale,Maschi,35-44,Italiana,146
7,ducati-villaggio ina,Borgo Panigale - Reno,Borgo Panigale,Maschi,45-54,Italiana,184
8,borgo centro,Borgo Panigale - Reno,Borgo Panigale,Femmine,02 e prima,Straniera,21
8,borgo centro,Borgo Panigale - Reno,Borgo Panigale,Femmine,25-34,Italiana,160
8,borgo centro,Borgo Panigale - Reno,Borgo Panigale,Femmine,25-34,Italiana,182
8,borgo centro,Borgo Panigale - Reno,Borgo Panigale,Maschi,55-64,Straniera,56
9,triumvirato-pietra,Borgo Panigale - Reno,Borgo Panigale,Femmine,25-34,Straniera,40
9,triumvirato-pietra,Borgo Panigale - Reno,Borgo Panigale,Maschi,55-64,Straniera,54
10,rigosa,Borgo Panigale - Reno,Borgo Panigale,Femmine,25-34,Straniera,6
10,rigosa,Borgo Panigale - Reno,Borgo Panigale,Femmine,45-54,Italiana,80
10,rigosa,Borgo Panigale - Reno,Borgo Panigale,Femmine,55-64,Straniera,11
11,casteldebole,Borgo Panigale - Reno,Borgo Panigale,Femmine,03-05,Italiana,36
11,casteldebole,Borgo Panigale - Reno,Borgo Panigale,Femmine,35-44,Italiana,212
11,casteldebole,Borgo Panigale - Reno,Borgo Panigale,Maschi,15-24,Straniera,33
12,caserme rosse-manifattura,Navile,Bolognina,Femmine,55-64,Straniera,38
12,caserme rosse-manifattura,Navile,Bolognina,Maschi,25-34,Italiana,55
12,caserme rosse-manifattura,Navile,Bolognina,Maschi,35-44,Straniera,44
14,arcoveggio,Navile,Bolognina,Femmine,15-24,Italiana,255
14,arcoveggio,Navile,Bolognina,Femmine,65 e oltre,Italiana,1190
14,arcoveggio,Navile,Bolognina,Maschi,65 e oltre,Italiana,875
16,ex mercato ortofrutticolo,Navile,Bolognina,Femmine,02 e prima,Straniera,4
16,ex mercato ortofrutticolo,Navile,Bolognina,Femmine,35-44,Italiana,92
16,ex mercato ortofrutticolo,Navile,Bolognina,Femmine,65 e oltre,Straniera,7
16,ex mercato ortofrutticolo,Navile,Bolognina,Maschi,02 e prima,Italiana,31
16,ex mercato ortofrutticolo,Navile,Bolognina,Maschi,06-14,Italiana,41
16,ex mercato ortofrutticolo,Navile,Bolognina,Maschi,35-44,Straniera,19
16,ex mercato ortofrutticolo,Navile,Bolognina,Maschi,55-64,Straniera,5
17,piazza dell'unita',Navile,Bolognina,Maschi,55-64,Italiana,534
18,san savino,Navile,Corticella,Femmine,02 e prima,Italiana,70
18,san savino,Navile,Corticella,Femmine,25-34,Straniera,74
18,san savino,Navile,Corticella,Femmine,55-64,Straniera,137
18,san savino,Navile,Corticella,Maschi,06-14,Italiana,276
18,san savino,Navile,Corticella,Maschi,15-24,Italiana,339
19,savena abbandonato,Navile,Corticella,Femmine,03-05,Italiana,8
19,savena abbandonato,Navile,Corticella,Femmine,65 e oltre,Straniera,5
20,croce coperta,Navile,Corticella,Femmine,55-64,Italiana,460
20,croce coperta,Navile,Corticella,Maschi,25-34,Straniera,49
21,mulino del gomito,Navile,Corticella,Femmine,06-14,Straniera,10
21,mulino del gomito,Navile,Corticella,Maschi,25-34,Straniera,17
23,laghetti del rosario,Navile,Lame,Maschi,15-24,Italiana,28
23,laghetti del rosario,Navile,Lame,Maschi,55-64,Straniera,4
24,la noce,Navile,Lame,Femmine,65 e oltre,Italiana,180
25,tiro a segno,Navile,Lame,Femmine,25-34,Italiana,6
25,tiro a segno,Navile,Lame,Femmine,25-34,Italiana,3
25,tiro a segno,Navile,Lame,Femmine,45-54,Italiana,8
25,tiro a segno,Navile,Lame,Femmine,65 e oltre,Straniera,1
25,tiro a segno,Navile,Lame,Maschi,02 e prima,Italiana,2
25,tiro a segno,Navile,Lame,Maschi,15-24,Straniera,1
25,tiro a segno,Navile,Lame,Maschi,25-34,Straniera,2
26,pescarola,Navile,Lame,Femmine,02 e prima,Straniera,8
26,pescarola,Navile,Lame,Femmine,25-34,Italiana,79
26,pescarola,Navile,Lame,Femmine,35-44,Straniera,87
26,pescarola,Navile,Lame,Maschi,02 e prima,Straniera,12
26,pescarola,Navile,Lame,Maschi,45-54,Straniera,63
27,lazzaretto,Navile,Lame,Femmine,03-05,Italiana,21
27,lazzaretto,Navile,Lame,Femmine,06-14,Straniera,3
27,lazzaretto,Navile,Lame,Femmine,35-44,Straniera,12
29,marconi-2,Porto - Saragozza,Marconi,Femmine,15-24,Italiana,406
29,marconi-2,Porto - Saragozza,Marconi,Maschi,45-54,Italiana,784
33,zanardi,Porto - Saragozza,Saffi,Maschi,06-14,Straniera,42
33,zanardi,Porto - Saragozza,Saffi,Maschi,35-44,Straniera,99
34,velodromo,Porto - Saragozza,Saffi,Maschi,15-24,Straniera,33
35,via vittorio veneto,Porto - Saragozza,Saffi,Maschi,65 e oltre,Italiana,459
36,villaggio della barca,Borgo Panigale - Reno,Barca,Femmine,25-34,Italiana,104
36,villaggio della barca,Borgo Panigale - Reno,Barca,Maschi,06-14,Straniera,68
40,emilia ponente,Borgo Panigale - Reno,Santa Viola,Femmine,45-54,Italiana,676
41,cadriano-calamosco,San Donato - San Vitale,San Donato,Maschi,35-44,Italiana,40
42,fiera,San Donato - San Vitale,San Donato,Maschi,35-44,Italiana,1
44,pilastro,San Donato - San Vitale,San Donato,Femmine,02 e prima,Straniera,25
44,pilastro,San Donato - San Vitale,San Donato,Femmine,15-24,Straniera,95
44,pilastro,San Donato - San Vitale,San Donato,Maschi,15-24,Straniera,123
45,caab,San Donato - San Vitale,San Donato,Femmine,15-24,Italiana,21
45,caab,San Donato - San Vitale,San Donato,Femmine,45-54,Italiana,24
45,caab,San Donato - San Vitale,San Donato,Maschi,25-34,Straniera,9
47,via del lavoro,San Donato - San Vitale,San Donato,Femmine,25-34,Italiana,215
48,michelino,San Donato - San Vitale,San Donato,Femmine,06-14,Italiana,103
48,michelino,San Donato - San Vitale,San Donato,Femmine,25-34,Straniera,54
48,michelino,San Donato - San Vitale,San Donato,Femmine,35-44,Italiana,231
48,michelino,San Donato - San Vitale,San Donato,Maschi,25-34,Straniera,55
49,via mondo,San Donato - San Vitale,San Donato,Femmine,06-14,Italiana,167
49,via mondo,San Donato - San Vitale,San Donato,Maschi,25-34,Italiana,233
50,osservanza,Santo Stefano,Colli,Femmine,03-05,Italiana,29
50,osservanza,Santo Stefano,Colli,Femmine,25-34,Italiana,100
52,paderno,Santo Stefano,Colli,Femmine,03-05,Straniera,1
52,paderno,Santo Stefano,Colli,Femmine,06-14,Straniera,8
52,paderno,Santo Stefano,Colli,Femmine,25-34,Italiana,33
52,paderno,Santo Stefano,Colli,Maschi,25-34,Straniera,23
52,paderno,Santo Stefano,Colli,Maschi,55-64,Italiana,106
53,galvani-1,Santo Stefano,Galvani,Femmine,06-14,Straniera,3
53,galvani-1,Santo Stefano,Galvani,Femmine,15-24,Italiana,73
53,galvani-1,Santo Stefano,Galvani,Femmine,15-24,Straniera,9
53,galvani-1,Santo Stefano,Galvani,Maschi,15-24,Straniera,11
53,galvani-1,Santo Stefano,Galvani,Maschi,45-54,Italiana,96
53,galvani-1,Santo Stefano,Galvani,Maschi,55-64,Italiana,127
54,galvani-2,Santo Stefano,Galvani,Femmine,06-14,Straniera,54
54,galvani-2,Santo Stefano,Galvani,Femmine,65 e oltre,Italiana,1511
54,galvani-2,Santo Stefano,Galvani,Maschi,03-05,Italiana,85
55,giardini margherita,Santo Stefano,Murri,Femmine,25-34,Italiana,2
56,mezzofanti,Santo Stefano,Murri,Femmine,02 e prima,Straniera,6
56,mezzofanti,Santo Stefano,Murri,Femmine,55-64,Italiana,538
56,mezzofanti,Santo Stefano,Murri,Femmine,65 e oltre,Italiana,1077
56,mezzofanti,Santo Stefano,Murri,Maschi,02 e prima,Straniera,4
56,mezzofanti,Santo Stefano,Murri,Maschi,15-24,Straniera,26
56,mezzofanti,Santo Stefano,Murri,Maschi,25-34,Italiana,193
56,mezzofanti,Santo Stefano,Murri,Maschi,65 e oltre,Italiana,809
57,siepelunga,Santo Stefano,Murri,Maschi,06-14,Straniera,6
58,dagnini,Santo Stefano,Murri,Maschi,06-14,Straniera,29
58,dagnini,Santo Stefano,Murri,Maschi,65 e oltre,Straniera,19
59,chiesanuova,Santo Stefano,Murri,Femmine,25-34,Italiana,206
59,chiesanuova,Santo Stefano,Murri,Femmine,25-34,Italiana,240
59,chiesanuova,Santo Stefano,Murri,Femmine,35-44,Straniera,92
59,chiesanuova,Santo Stefano,Murri,Femmine,45-54,Straniera,105
59,chiesanuova,Santo Stefano,Murri,Maschi,25-34,Straniera,35
59,chiesanuova,Santo Stefano,Murri,Maschi,25-34,Italiana,258
59,chiesanuova,Santo Stefano,Murri,Maschi,25-34,Straniera,34
60,irnerio-1,Santo Stefano,Irnerio,Femmine,15-24,Italiana,125
60,irnerio-1,Santo Stefano,Irnerio,Femmine,65 e oltre,Straniera,26
61,irnerio-2,Santo Stefano,Irnerio,Femmine,02 e prima,Italiana,60
61,irnerio-2,Santo Stefano,Irnerio,Femmine,03-05,Straniera,18
61,irnerio-2,Santo Stefano,Irnerio,Femmine,06-14,Italiana,193
61,irnerio-2,Santo Stefano,Irnerio,Femmine,45-54,Italiana,590
61,irnerio-2,Santo Stefano,Irnerio,Maschi,03-05,Straniera,19
61,irnerio-2,Santo Stefano,Irnerio,Maschi,06-14,Italiana,225
61,irnerio-2,Santo Stefano,Irnerio,Maschi,15-24,Straniera,66
61,irnerio-2,Santo Stefano,Irnerio,Maschi,25-34,Italiana,465
61,irnerio-2,Santo Stefano,Irnerio,Maschi,45-54,Italiana,593
61,irnerio-2,Santo Stefano,Irnerio,Maschi,55-64,Straniera,53
62,cirenaica,San Donato - San Vitale,San Vitale,Femmine,06-14,Straniera,56
62,cirenaica,San Donato - San Vitale,San Vitale,Femmine,35-44,Italiana,514
62,cirenaica,San Donato - San Vitale,San Vitale,Maschi,02 e prima,Straniera,17
62,cirenaica,San Donato - San Vitale,San Vitale,Maschi,25-34,Straniera,75
62,cirenaica,San Donato - San Vitale,San Vitale,Maschi,65 e oltre,Italiana,838
63,scandellara,San Donato - San Vitale,San Vitale,Maschi,06-14,Italiana,32
64,via larga,San Donato - San Vitale,San Vitale,Femmine,06-14,Straniera,4
64,via larga,San Donato - San Vitale,San Vitale,Maschi,03-05,Italiana,24
64,via larga,San Donato - San Vitale,San Vitale,Maschi,15-24,Straniera,12
64,via larga,San Donato - San Vitale,San Vitale,Maschi,25-34,Italiana,60
64,via larga,San Donato - San Vitale,San Vitale,Maschi,25-34,Italiana,30
65,roveri,San Donato - San Vitale,San Vitale,Femmine,25-34,Italiana,9
65,roveri,San Donato - San Vitale,San Vitale,Maschi,02 e prima,Italiana,8
65,roveri,San Donato - San Vitale,San Vitale,Maschi,25-34,Straniera,175
65,roveri,San Donato - San Vitale,San Vitale,Maschi,35-44,Straniera,135
66,ospedale sant'orsola,San Donato - San Vitale,San Vitale,Femmine,25-34,Straniera,1
66,ospedale sant'orsola,San Donato - San Vitale,San Vitale,Maschi,25-34,Italiana,5
66,ospedale sant'orsola,San Donato - San Vitale,San Vitale,Maschi,25-34,Straniera,1
66,ospedale sant'orsola,San Donato - San Vitale,San Vitale,Maschi,45-54,Italiana,2
67,mengoli,San Donato - San Vitale,San Vitale,Femmine,02 e prima,Straniera,14
67,mengoli,San Donato - San Vitale,San Vitale,Maschi,25-34,Italiana,257
67,mengoli,San Donato - San Vitale,San Vitale,Maschi,25-34,Italiana,372
68,guelfa,San Donato - San Vitale,San Vitale,Maschi,02 e prima,Italiana,61
68,guelfa,San Donato - San Vitale,San Vitale,Maschi,03-05,Italiana,74
68,guelfa,San Donato - San Vitale,San Vitale,Maschi,06-14,Italiana,159
68,guelfa,San Donato - San Vitale,San Vitale,Maschi,25-34,Straniera,71
68,guelfa,San Donato - San Vitale,San Vitale,Maschi,55-64,Straniera,49
69,croce del biacco,San Donato - San Vitale,San Vitale,Femmine,45-54,Straniera,72
69,croce del biacco,San Donato - San Vitale,San Vitale,Femmine,55-64,Italiana,311
69,croce del biacco,San Donato - San Vitale,San Vitale,Maschi,03-05,Italiana,46
69,croce del biacco,San Donato - San Vitale,San Vitale,Maschi,25-34,Straniera,26
69,croce del biacco,San Donato - San Vitale,San Vitale,Maschi,45-54,Italiana,276
70,stradelli guelfi,San Donato - San Vitale,San Vitale,Femmine,15-24,Italiana,11
70,stradelli guelfi,San Donato - San Vitale,San Vitale,Femmine,35-44,Italiana,17
70,stradelli guelfi,San Donato - San Vitale,San Vitale,Femmine,45-54,Italiana,28
70,stradelli guelfi,San Donato - San Vitale,San Vitale,Maschi,06-14,Italiana,10
70,stradelli guelfi,San Donato - San Vitale,San Vitale,Maschi,45-54,Straniera,2
71,stadio-meloncello,Porto - Saragozza,Costa Saragozza,Femmine,35-44,Italiana,205
71,stadio-meloncello,Porto - Saragozza,Costa Saragozza,Femmine,55-64,Straniera,39
71,stadio-meloncello,Porto - Saragozza,Costa Saragozza,Maschi,03-05,Italiana,30
71,stadio-meloncello,Porto - Saragozza,Costa Saragozza,Maschi,35-44,Straniera,42
71,stadio-meloncello,Porto - Saragozza,Costa Saragozza,Maschi,55-64,Straniera,11
72,xxi aprile,Porto - Saragozza,Costa Saragozza,Femmine,02 e prima,Straniera,12
