area_name,household_type,household_size,households
velodromo,Coniugi con figli e altri membri conviventi,Oltre 10,0.31556329217211554
via vittorio veneto,Coniugi con figli e altri membri conviventi,Oltre 10,0.29326007724528097
zanardi,Coniugi con figli e altri membri conviventi,Oltre 10,0.3574498177664146
prati di caprara-ospedale maggiore,Madre con figli e altri membri conviventi,5,0.388402328238046
scalo ravone,Madre con figli e altri membri conviventi,5,0.11749986400478704
velodromo,Madre con figli e altri membri conviventi,5,4.733449382581733
via vittorio veneto,Madre con figli e altri membri conviventi,5,4.398901158679214
zanardi,Madre con figli e altri membri conviventi,5,5.361747266496219
caab,Coniugi con figli,6-10,1.1911475102372542
cadriano-calamosco,Coniugi con figli,6-10,2.3251852083398457
fiera,Coniugi con figli,6-10,0.057109812134662874
michelino,Coniugi con figli,6-10,12.40642680753962
pilastro,Coniugi con figli,6-10,19.24328717451783
san donnino,Coniugi con figli,6-10,7.946422431308806
scalo merci san donato,Coniugi con figli,6-10,0.108780594542215
via del lavoro,Coniugi con figli,6-10,21.894814166484323
via mondo,Coniugi con figli,6-10,21.82682629489544
caab,Coniugi con figli e altri membri conviventi,4,1.0542340033134319
cadriano-calamosco,Coniugi con figli e altri membri conviventi,4,2.057922540714576
fiera,Coniugi con figli e altri membri conviventi,4,0.050545465912287826
michelino,Coniugi con figli e altri membri conviventi,4,10.98040073770748
pilastro,Coniugi con figli e altri membri conviventi,4,17.031415085492792
san donnino,Coniugi con figli e altri membri conviventi,4,7.033040542652621
scalo merci san donato,Coniugi con figli e altri membri conviventi,4,0.09627707792816731
via del lavoro,Coniugi con figli e altri membri conviventi,4,19.378168859991874
via mondo,Coniugi con figli e altri membri conviventi,4,19.31799568628677
caab,Madre con figli,2,15.14263386577475
cadriano-calamosco,Madre con figli,2,29.55925103935482
fiera,Madre con figli,2,0.7260166921946797
michelino,Madre con figli,2,157.71848332343473
pilastro,Madre con figli,2,244.6330530461692
san donnino,Madre con figli,2,101.02003688537401
scalo merci san donato,Madre con figli,2,1.3828889375136757
via del lavoro,Madre con figli,2,278.34097089806505
via mondo,Madre con figli,2,277.47666531211905
caab,Madre con figli e altri membri conviventi,3,2.7245787877840644
cadriano-calamosco,Madre con figli e altri membri conviventi,3,5.318527085742865
fiera,Madre con figli e altri membri conviventi,3,0.13063048982526335
michelino,Madre con figli e altri membri conviventi,3,28.377918789659592
pilastro,Madre con figli e altri membri conviventi,3,44.01625457159826
san donnino,Madre con figli e altri membri conviventi,3,18.17629958425807
scalo merci san donato,Madre con figli e altri membri conviventi,3,0.24881998061954927
via del lavoro,Madre con figli e altri membri conviventi,3,50.08124159919978
via mondo,Madre con figli e altri membri conviventi,3,49.92572911131256
caab,Madre con figli e altri membri conviventi,6-10,0.24644431246288018
cadriano-calamosco,Madre con figli e altri membri conviventi,6-10,0.4810728017254853
fiera,Madre con figli e altri membri conviventi,6-10,0.011815823200275077
michelino,Madre con figli e altri membri conviventi,6-10,2.5668469256978526
pilastro,Madre con figli e altri membri conviventi,6-10,3.9813697602450686
san donnino,Madre con figli e altri membri conviventi,6-10,1.644087399581132
scalo merci san donato,Madre con figli e altri membri conviventi,6-10,0.022506329905285862
via del lavoro,Madre con figli e altri membri conviventi,6-10,4.529961551686412
via mondo,Madre con figli e altri membri conviventi,6-10,4.515895095495608
cirenaica,Coniugi con figli e altri membri conviventi,4,13.979548719682244
croce del biacco,Coniugi con figli e altri membri conviventi,4,6.7859376320459734
guelfa,Coniugi con figli e altri membri conviventi,4,10.712076396518212
mengoli,Coniugi con figli e altri membri conviventi,4,15.219301952167665
ospedale sant'orsola,Coniugi con figli e altri membri conviventi,4,0.12017239922251331
roveri,Coniugi con figli e altri membri conviventi,4,1.9212372179498016
scandellara,Coniugi con figli e altri membri conviventi,4,1.4572804867742752
stradelli guelfi,Coniugi con figli e altri membri conviventi,4,0.46395673117552605
via larga,Coniugi con figli e altri membri conviventi,4,3.3404884644637876
cirenaica,Coniugi con figli e altri membri conviventi,5,18.898278824755625
croce del biacco,Coniugi con figli e altri membri conviventi,5,9.173582354432519
guelfa,Coniugi con figli e altri membri conviventi,5,14.481140313811657
mengoli,Coniugi con figli e altri membri conviventi,5,20.574241527930365
ospedale sant'orsola,Coniugi con figli e altri membri conviventi,5,0.16245528043043467
roveri,Coniugi con figli e altri membri conviventi,5,2.597228090932139
scandellara,Coniugi con figli e altri membri conviventi,5,1.9700273247133722
stradelli guelfi,Coniugi con figli e altri membri conviventi,5,0.6272007662187667
via larga,Coniugi con figli e altri membri conviventi,5,4.51584551677512
cirenaica,Madre con figli e altri membri conviventi,3,53.58827009211527
croce del biacco,Madre con figli e altri membri conviventi,3,26.012760922842897
guelfa,Madre con figli e altri membri conviventi,3,41.06295951998648
mengoli,Madre con figli e altri membri conviventi,3,58.340657483309386
ospedale sant'orsola,Madre con figli e altri membri conviventi,3,0.460660863686301
roveri,Madre con figli e altri membri conviventi,3,7.364742668807573
scandellara,Madre con figli e altri membri conviventi,3,5.586241865968055
stradelli guelfi,Madre con figli e altri membri conviventi,3,1.7785008028395166
via larga,Madre con figli e altri membri conviventi,3,12.805205780444519
cirenaica,Padre con figli e altri membri conviventi,6-10,2.07104425476774
croce del biacco,Padre con figli e altri membri conviventi,6-10,1.0053240936364405
guelfa,Padre con figli e altri membri conviventi,6-10,1.586974280965661
mengoli,Padre con figli e altri membri conviventi,6-10,2.2547114003211357
ospedale sant'orsola,Padre con figli e altri membri conviventi,6-10,0.017803318403335305
roveri,Padre con figli e altri membri conviventi,6-10,0.2846277359925632
scandellara,Padre con figli e altri membri conviventi,6-10,0.21589340544804078
stradelli guelfi,Padre con figli e altri membri conviventi,6-10,0.06873433054452238
via larga,Padre con figli e altri membri conviventi,6-10,0.49488717992056114
osservanza,Coniugi con figli,3,165.44328954882926
paderno,Coniugi con figli,3,62.532724157624216
san michele in bosco,Coniugi con figli,3,103.02398629354654
osservanza,Padre con figli,2,34.48817818389492
paderno,Padre con figli,2,13.035522558537977
san michele in bosco,Padre con figli,2,21.476299257567106
galvani-1,Coniugi con figli,6-10,1.9116855142703286
galvani-2,Coniugi con figli,6-10,12.088314485729672
irnerio-1,Altre tipologie familiari,5,0.534154206977426
irnerio-2,Altre tipologie familiari,5,1.4658457930225741
irnerio-1,Coniugi con figli e altri membri conviventi,4,6.944004690706538
irnerio-2,Coniugi con figli e altri membri conviventi,4,19.055995309293465
irnerio-1,Coppia unita civilmente maschile,2,3.204925241864556
irnerio-2,Coppia unita civilmente maschile,2,8.795074758135446
chiesanuova,Coniugi,2,501.5112214293102
dagnini,Coniugi,2,641.939738683766
giardini margherita,Coniugi,2,2.1501016995897544
mezzofanti,Coniugi,2,502.9894163477781
siepelunga,Coniugi,2,300.40952183955596
chiesanuova,Coniugi con altri membri conviventi,3,13.123177164132795
dagnini,Coniugi con altri membri conviventi,3,16.797807425793774
giardini margherita,Coniugi con altri membri conviventi,3,0.056262281518254215
mezzofanti,Coniugi con altri membri conviventi,3,13.161857482676593
siepelunga,Coniugi con altri membri conviventi,3,7.860895645878581
chiesanuova,Padre con figli,6-10,0.514634398593443
dagnini,Padre con figli,6-10,0.6587375461095598
giardini margherita,Padre con figli,6-10,0.0022063639811080085
mezzofanti,Padre con figli,6-10,0.5161512738304547
siepelunga,Padre con figli,6-10,0.30827041748543454
bitone,Altre tipologie familiari,6-10,1.1255978373882305
cavedone,Altre tipologie familiari,6-10,0.3278228321896444
due madonne,Altre tipologie familiari,6-10,0.31555416926595964
fossolo,Altre tipologie familiari,6-10,0.9070492825951342
lungo savena,Altre tipologie familiari,6-10,0.018610937824911623
ospedale bellaria,Altre tipologie familiari,6-10,0.012476606363069246
pontevecchio,Altre tipologie familiari,6-10,0.5516739446870451
via arno,Altre tipologie familiari,6-10,0.7412143896860054
bitone,Coniugi con figli,5,65.84747348721149
cavedone,Coniugi con figli,5,19.1776356830942
due madonne,Coniugi con figli,5,18.45991890205864
fossolo,Coniugi con figli,5,53.06238303181535
lungo savena,Coniugi con figli,5,1.08873986275733
ospedale bellaria,Coniugi con figli,5,0.7298814722395509
pontevecchio,Coniugi con figli,5,32.27292576419214
via arno,Coniugi con figli,5,43.36104179663131
bitone,Coniugi con figli,6-10,14.632771886046996
cavedone,Coniugi con figli,6-10,4.261696818465378
due madonne,Coniugi con figli,6-10,4.102204200457475
fossolo,Coniugi con figli,6-10,11.791640673736744
lungo savena,Coniugi con figli,6-10,0.2419421917238511
ospedale bellaria,Coniugi con figli,6-10,0.1621958827199002
pontevecchio,Coniugi con figli,6-10,7.1717612809315865
via arno,Coniugi con figli,6-10,9.63578706591807
bitone,Coppia unita civilmente femminile con figli ed eventuali conviventi,3,0.2813994593470576
cavedone,Coppia unita civilmente femminile con figli ed eventuali conviventi,3,0.0819557080474111
due madonne,Coppia unita civilmente femminile con figli ed eventuali conviventi,3,0.07888854231648991
fossolo,Coppia unita civilmente femminile con figli ed eventuali conviventi,3,0.22676232064878354
lungo savena,Coppia unita civilmente femminile con figli ed eventuali conviventi,3,0.004652734456227906
ospedale bellaria,Coppia unita civilmente femminile con figli ed eventuali conviventi,3,0.0031191515907673115
pontevecchio,Coppia unita civilmente femminile con figli ed eventuali conviventi,3,0.13791848617176128
via arno,Coppia unita civilmente femminile con figli ed eventuali conviventi,3,0.18530359742150135
corelli,Altre tipologie familiari,6-10,1.2443133553563002
monte donato,Altre tipologie familiari,6-10,0.20287871637564892
ponte savena-la bastia,Altre tipologie familiari,6-10,0.1887210948560642
via toscana,Altre tipologie familiari,6-10,1.3640868334119869
corelli,Coniugi,2,669.4405851816895
monte donato,Coniugi,2,109.14874941009911
ponte savena-la bastia,Coniugi,2,101.53194903256254
via toscana,Coniugi,2,733.8787163756489
corelli,Coppia unita civilmente femminile,2,1.2443133553563002
monte donato,Coppia unita civilmente femminile,2,0.20287871637564892
ponte savena-la bastia,Coppia unita civilmente femminile,2,0.1887210948560642
via toscana,Coppia unita civilmente femminile,2,1.3640868334119869
corelli,Madre con figli,5,0.4147711184521001
monte donato,Madre con figli,5,0.06762623879188297
ponte savena-la bastia,Madre con figli,5,0.06290703161868806
via toscana,Madre con figli,5,0.4546956111373289
corelli,Padre con figli,2,57.65318546484191
monte donato,Padre con figli,2,9.400047192071732
ponte savena-la bastia,Padre con figli,2,8.74407739499764
via toscana,Padre con figli,2,63.20268994808872
corelli,Padre con figli e altri membri conviventi,5,8.710193487494102
monte donato,Padre con figli e altri membri conviventi,5,1.4201510146295424
ponte savena-la bastia,Padre con figli e altri membri conviventi,5,1.3210476639924493
via toscana,Padre con figli e altri membri conviventi,5,9.548607833883908
aeroporto,Coniugi con altri membri conviventi,5,0.10428919273272147
bargellino,Coniugi con altri membri conviventi,5,0.016182805768870576
borgo centro,Coniugi con altri membri conviventi,5,1.7789848286195915
casteldebole,Coniugi con altri membri conviventi,5,1.1359430604982206
ducati-villaggio ina,Coniugi con altri membri conviventi,5,0.6922644690016857
la birra,Coniugi con altri membri conviventi,5,0.435811949803334
lavino di mezzo,Coniugi con altri membri conviventi,5,0.11822438658924891
lungo reno,Coniugi con altri membri conviventi,5,0.002921895486046076
rigosa,Coniugi con altri membri conviventi,5,0.29803333957669975
triumvirato-pietra,Coniugi con altri membri conviventi,5,1.208540925266904
via del vivaio,Coniugi con altri membri conviventi,5,0.2088031466566773
aeroporto,Coniugi con figli,3,18.4591871136917
bargellino,Coniugi con figli,3,2.8643566210900917
borgo centro,Coniugi con figli,3,314.8803146656677
casteldebole,Coniugi con figli,3,201.06192170818505
ducati-villaggio ina,Coniugi con figli,3,122.53081101329838
la birra,Coniugi con figli,3,77.13871511519011
lavino di mezzo,Coniugi con figli,3,20.925716426297058
lungo reno,Coniugi con figli,3,0.5171755010301555
rigosa,Coniugi con figli,3,52.75190110507585
triumvirato-pietra,Coniugi con figli,3,213.911743772242
via del vivaio,Coniugi con figli,3,36.95815695823188
aeroporto,Coniugi con figli,4,14.461434725604045
bargellino,Coniugi con figli,4,2.2440157332833865
borgo centro,Coniugi con figli,4,246.68589623525003
casteldebole,Coniugi con figli,4,157.5174377224199
ducati-villaggio ina,Coniugi con figli,4,95.99400636823376
la birra,Coniugi con figli,4,60.43259037272898
lavino di mezzo,Coniugi con figli,4,16.393781607042516
lungo reno,Coniugi con figli,4,0.40516950739838925
rigosa,Coniugi con figli,4,41.3272897546357
triumvirato-pietra,Coniugi con figli,4,167.58434163701068
via del vivaio,Coniugi con figli,4,28.954036336392583
aeroporto,Coniugi con figli e altri membri conviventi,6-10,1.1124180558156957
bargellino,Coniugi con figli e altri membri conviventi,6-10,0.1726165948679528
borgo centro,Coniugi con figli e altri membri conviventi,6-10,18.97583817194231
casteldebole,Coniugi con figli e altri membri conviventi,6-10,12.116725978647686
ducati-villaggio ina,Coniugi con figli e altri membri conviventi,6-10,7.384154336017981
la birra,Coniugi con figli e altri membri conviventi,6-10,4.648660797902229
lavino di mezzo,Coniugi con figli e altri membri conviventi,6-10,1.2610601236186552
lungo reno,Coniugi con figli e altri membri conviventi,6-10,0.03116688518449148
rigosa,Coniugi con figli e altri membri conviventi,6-10,3.1790222888181305
triumvirato-pietra,Coniugi con figli e altri membri conviventi,6-10,12.891103202846976
via del vivaio,Coniugi con figli e altri membri conviventi,6-10,2.227233564337891
aeroporto,Coniugi con figli e altri membri conviventi,Oltre 10,0.017381532122120246
bargellino,Coniugi con figli e altri membri conviventi,Oltre 10,0.0026971342948117626
borgo centro,Coniugi con figli e altri membri conviventi,Oltre 10,0.2964974714365986
casteldebole,Coniugi con figli e altri membri conviventi,Oltre 10,0.1893238434163701
ducati-villaggio ina,Coniugi con figli e altri membri conviventi,Oltre 10,0.11537741150028095
la birra,Coniugi con figli e altri membri conviventi,Oltre 10,0.07263532496722233
lavino di mezzo,Coniugi con figli e altri membri conviventi,Oltre 10,0.019704064431541487
lungo reno,Coniugi con figli e altri membri conviventi,Oltre 10,0.00048698258100767937
rigosa,Coniugi con figli e altri membri conviventi,Oltre 10,0.04967222326278329
triumvirato-pietra,Coniugi con figli e altri membri conviventi,Oltre 10,0.201423487544484
via del vivaio,Coniugi con figli e altri membri conviventi,Oltre 10,0.03480052444277955
croce coperta,Coniugi con figli,5,35.11120218579235
la dozza,Coniugi con figli,5,7.946065573770492
mulino del gomito,Coniugi con figli,5,4.221530054644809
san savino,Coniugi con figli,5,53.862513661202186
savena abbandonato,Coniugi con figli,5,5.858688524590164
croce coperta,Coniugi con figli e altri membri conviventi,4,13.453825136612021
la dozza,Coniugi con figli e altri membri conviventi,4,3.044754098360656
mulino del gomito,Coniugi con figli e altri membri conviventi,4,1.6175956284153006
san savino,Coniugi con figli e altri membri conviventi,4,20.638907103825137
savena abbandonato,Coniugi con figli e altri membri conviventi,4,2.244918032786885
croce coperta,Coniugi con figli e altri membri conviventi,5,16.07896174863388
la dozza,Coniugi con figli e altri membri conviventi,5,3.6388524590163938
mulino del gomito,Coniugi con figli e altri membri conviventi,5,1.9332240437158472
san savino,Coniugi con figli e altri membri conviventi,5,24.666010928961747
savena abbandonato,Coniugi con figli e altri membri conviventi,5,2.682950819672131
croce coperta,Madre con figli,3,53.15901639344263
la dozza,Madre con figli,3,12.03049180327869
mulino del gomito,Madre con figli,3,6.391475409836066
san savino,Madre con figli,3,81.54885245901639
savena abbandonato,Madre con figli,3,8.870163934426229
croce coperta,Madre con figli e altri membri conviventi,5,3.2814207650273226
la dozza,Madre con figli e altri membri conviventi,5,0.7426229508196722
mulino del gomito,Madre con figli e altri membri conviventi,5,0.3945355191256831
san savino,Madre con figli e altri membri conviventi,5,5.033879781420765
savena abbandonato,Madre con figli e altri membri conviventi,5,0.5475409836065573
croce coperta,Padre con figli e altri membri conviventi,5,4.922131147540984
la dozza,Padre con figli e altri membri conviventi,5,1.1139344262295083
mulino del gomito,Padre con figli e altri membri conviventi,5,0.5918032786885247
san savino,Padre con figli e altri membri conviventi,5,7.550819672131147
savena abbandonato,Padre con figli e altri membri conviventi,5,0.8213114754098361
beverara,Altre tipologie familiari,2,174.139725466093
la noce,Altre tipologie familiari,2,37.626442668852015
laghetti del rosario,Altre tipologie familiari,2,12.014751075599264
lazzaretto,Altre tipologie familiari,2,22.570921259304786
pescarola,Altre tipologie familiari,2,111.91518131530424
tiro a segno,Altre tipologie familiari,2,3.7329782148466846
beverara,Madre con figli,4,12.026224134398689
la noce,Madre con figli,4,2.5985112340367413
laghetti del rosario,Madre con figli,4,0.8297480024585127
lazzaretto,Madre con figli,4,1.5587652803387284
pescarola,Madre con figli,4,7.7289489858635525
tiro a segno,Madre con figli,4,0.25780236290377656
ravone,Altre tipologie familiari,3,1.972709235939588
san giuseppe,Altre tipologie familiari,3,10.252257359193424
san luca,Altre tipologie familiari,3,1.0786735230999716
stadio-meloncello,Altre tipologie familiari,3,5.874397700125521
via del genio,Altre tipologie familiari,3,0.027533708547596875
xxi aprile,Altre tipologie familiari,3,20.7944284730939
ravone,Coniugi,2,79.59881767016238
san giuseppe,Coniugi,2,413.67858444345467
san luca,Coniugi,2,43.52447665708386
stadio-meloncello,Coniugi,2,237.03194720006476
via del genio,Coniugi,2,1.1109851398955337
xxi aprile,Coniugi,2,839.0551888893389
ravone,Coppia unita civilmente femminile con figli ed eventuali conviventi,4,0.09863546179697939
san giuseppe,Coppia unita civilmente femminile con figli ed eventuali conviventi,4,0.5126128679596712
san luca,Coppia unita civilmente femminile con figli ed eventuali conviventi,4,0.05393367615499858
stadio-meloncello,Coppia unita civilmente femminile con figli ed eventuali conviventi,4,0.29371988500627605
via del genio,Coppia unita civilmente femminile con figli ed eventuali conviventi,4,0.0013766854273798436
xxi aprile,Coppia unita civilmente femminile con figli ed eventuali conviventi,4,1.039721423654695
malpighi-1,Coniugi con figli e altri membri conviventi,4,3.4899939878038304
malpighi-2,Coniugi con figli e altri membri conviventi,4,18.51000601219617
malpighi-1,Coniugi con figli e altri membri conviventi,5,2.0622691746113544
malpighi-2,Coniugi con figli e altri membri conviventi,5,10.937730825388645
malpighi-1,Coniugi con figli e altri membri conviventi,6-10,1.9036330842566347
malpighi-2,Coniugi con figli e altri membri conviventi,6-10,10.096366915743365
malpighi-1,Padre con figli,4,0.47590827106415867
malpighi-2,Padre con figli,4,2.5240917289358413
malpighi-1,Padre con figli e altri membri conviventi,6-10,0.31727218070943913
malpighi-2,Padre con figli e altri membri conviventi,6-10,1.6827278192905608
marconi-1,Altre tipologie familiari,6-10,0.15860105734038227
marconi-2,Altre tipologie familiari,6-10,0.8413989426596177
marconi-1,Madre con figli,5,0.31720211468076454
marconi-2,Madre con figli,5,1.6827978853192354
marconi-1,Padre con figli e altri membri conviventi,5,1.744611630744205
marconi-2,Padre con figli e altri membri conviventi,5,9.255388369255794
marconi-1,Sola,1,505.3029686864579
marconi-2,Sola,1,2680.697031313542
prati di caprara-ospedale maggiore,Altre tipologie familiari,4,0.12946744274601535
scalo ravone,Altre tipologie familiari,4,0.039166621334929014
velodromo,Altre tipologie familiari,4,1.5778164608605776
via vittorio veneto,Altre tipologie familiari,4,1.4663003862264048
zanardi,Altre tipologie familiari,4,1.787249088832073
prati di caprara-ospedale maggiore,Coniugi con figli e altri membri conviventi,4,0.8544851221237012
scalo ravone,Coniugi con figli e altri membri conviventi,4,0.2584997008105315
velodromo,Coniugi con figli e altri membri conviventi,4,10.413588641679812
via vittorio veneto,Coniugi con figli e altri membri conviventi,4,9.677582549094272
zanardi,Coniugi con figli e altri membri conviventi,4,11.795843986291683
prati di caprara-ospedale maggiore,Madre con figli e altri membri conviventi,6-10,0.12946744274601535
scalo ravone,Madre con figli e altri membri conviventi,6-10,0.039166621334929014
velodromo,Madre con figli e altri membri conviventi,6-10,1.5778164608605776
via vittorio veneto,Madre con figli e altri membri conviventi,6-10,1.4663003862264048
zanardi,Madre con figli e altri membri conviventi,6-10,1.787249088832073
prati di caprara-ospedale maggiore,Padre con figli e altri membri conviventi,6-10,0.1553609312952184
scalo ravone,Padre con figli e altri membri conviventi,6-10,0.04699994560191481
velodromo,Padre con figli e altri membri conviventi,6-10,1.8933797530326932
via vittorio veneto,Padre con figli e altri membri conviventi,6-10,1.759560463471686
zanardi,Padre con figli e altri membri conviventi,6-10,2.144698906598488
prati di caprara-ospedale maggiore,Solo,1,74.52146004460643
scalo ravone,Solo,1,22.54430724038514
velodromo,Solo,1,908.1911548713485
via vittorio veneto,Solo,1,844.0025023119186
zanardi,Solo,1,1028.7405755317411
caab,Altre tipologie familiari,3,0.6845675346191117
cadriano-calamosco,Altre tipologie familiari,3,1.3363133381263481
fiera,Altre tipologie familiari,3,0.03282173111187521
michelino,Altre tipologie familiari,3,7.1301303491607015
pilastro,Altre tipologie familiari,3,11.059360445125192
san donnino,Altre tipologie familiari,3,4.566909443280923
scalo merci san donato,Altre tipologie familiari,3,0.06251758307023851
via del lavoro,Altre tipologie familiari,3,12.583226532462255
via mondo,Altre tipologie familiari,3,12.544153043043357
caab,Altre tipologie familiari,5,0.09583945484667564
cadriano-calamosco,Altre tipologie familiari,5,0.18708386733768873
fiera,Altre tipologie familiari,5,0.0045950423556625295
michelino,Altre tipologie familiari,5,0.9982182488824982
pilastro,Altre tipologie familiari,5,1.5483104623175268
san donnino,Altre tipologie familiari,5,0.6393673220593292
scalo merci san donato,Altre tipologie familiari,5,0.008752461629833392
via del lavoro,Altre tipologie familiari,5,1.7616517145447157
via mondo,Altre tipologie familiari,5,1.75618142602607
caab,Coniugi con altri membri conviventi,3,0.6571848332343472
cadriano-calamosco,Coniugi con altri membri conviventi,3,1.2828608046012941
fiera,Coniugi con altri membri conviventi,3,0.031508861867400206
michelino,Coniugi con altri membri conviventi,3,6.8449251351942735
pilastro,Coniugi con altri membri conviventi,3,10.616986027320184
san donnino,Coniugi con altri membri conviventi,3,4.384233065549686
scalo merci san donato,Coniugi con altri membri conviventi,3,0.06001687974742897
via del lavoro,Coniugi con altri membri conviventi,3,12.079897471163765
via mondo,Coniugi con altri membri conviventi,3,12.042386921321622
caab,Coniugi con altri membri conviventi,6-10,0.0410740520771467
cadriano-calamosco,Coniugi con altri membri conviventi,6-10,0.08017880028758088
fiera,Coniugi con altri membri conviventi,6-10,0.001969303866712513
michelino,Coniugi con altri membri conviventi,6-10,0.4278078209496421
pilastro,Coniugi con altri membri conviventi,6-10,0.6635616267075115
san donnino,Coniugi con altri membri conviventi,6-10,0.27401456659685536
scalo merci san donato,Coniugi con altri membri conviventi,6-10,0.0037510549842143105
via del lavoro,Coniugi con altri membri conviventi,6-10,0.7549935919477353
via mondo,Coniugi con altri membri conviventi,6-10,0.7526491825826014
caab,Coppia unita civilmente femminile con figli ed eventuali conviventi,4,0.013691350692382233
cadriano-calamosco,Coppia unita civilmente femminile con figli ed eventuali conviventi,4,0.02672626676252696
fiera,Coppia unita civilmente femminile con figli ed eventuali conviventi,4,0.0006564346222375043
michelino,Coppia unita civilmente femminile con figli ed eventuali conviventi,4,0.14260260698321403
pilastro,Coppia unita civilmente femminile con figli ed eventuali conviventi,4,0.22118720890250382
san donnino,Coppia unita civilmente femminile con figli ed eventuali conviventi,4,0.09133818886561845
scalo merci san donato,Coppia unita civilmente femminile con figli ed eventuali conviventi,4,0.0012503516614047702
via del lavoro,Coppia unita civilmente femminile con figli ed eventuali conviventi,4,0.2516645306492451
via mondo,Coppia unita civilmente femminile con figli ed eventuali conviventi,4,0.25088306086086715
caab,Madre con figli,3,4.134787909099434
cadriano-calamosco,Madre con figli,3,8.071332562283143
fiera,Madre con figli,3,0.19824325591572628
michelino,Madre con figli,3,43.06598730893064
pilastro,Madre con figli,3,66.79853708855616
san donnino,Madre con figli,3,27.584133037416773
scalo merci san donato,Madre con figli,3,0.3776062017442406
via del lavoro,Madre con figli,3,76.00268825607202
via mondo,Madre con figli,3,75.76668437998188
cirenaica,Coniugi,2,557.628665596214
croce del biacco,Coniugi,2,270.6835122116116
guelfa,Coniugi,2,427.29282515000426
mengoli,Coniugi,2,607.0810445364658
ospedale sant'orsola,Coniugi,2,4.793543480098031
roveri,Coniugi,2,76.63601791599764
scandellara,Coniugi,2,58.12929941688498
stradelli guelfi,Coniugi,2,18.50671849911265
via larga,Coniugi,2,133.2483731936111
cirenaica,Coniugi con altri membri conviventi,5,1.8121637229217724
croce del biacco,Coniugi con altri membri conviventi,5,0.8796585819318854
guelfa,Coniugi con altri membri conviventi,5,1.3886024958449534
mengoli,Coniugi con altri membri conviventi,5,1.9728724752809939
ospedale sant'orsola,Coniugi con altri membri conviventi,5,0.015577903602918391
roveri,Coniugi con altri membri conviventi,5,0.24904926899349278
scandellara,Coniugi con altri membri conviventi,5,0.18890672976703568
stradelli guelfi,Coniugi con altri membri conviventi,5,0.060142539226457084
via larga,Coniugi con altri membri conviventi,5,0.433026282430491
cirenaica,Coniugi con figli,6-10,13.720668187836276
croce del biacco,Coniugi con figli,6-10,6.660272120341419
guelfa,Coniugi con figli,6-10,10.513704611397504
mengoli,Coniugi con figli,6-10,14.937463027127524
ospedale sant'orsola,Coniugi con figli,6-10,0.11794698442209639
roveri,Coniugi con figli,6-10,1.8856587509507312
scandellara,Coniugi con figli,6-10,1.4302938110932701
stradelli guelfi,Coniugi con figli,6-10,0.4553649398574608
via larga,Coniugi con figli,6-10,3.2786275669737175
cirenaica,Padre con figli e altri membri conviventi,3,56.953717006112846
croce del biacco,Padre con figli e altri membri conviventi,3,27.646412575002113
guelfa,Padre con figli e altri membri conviventi,3,43.64179272655568
mengoli,Padre con figli e altri membri conviventi,3,62.00456350883123
ospedale sant'orsola,Padre con figli e altri membri conviventi,3,0.4895912560917209
roveri,Padre con figli e altri membri conviventi,3,7.827262739795488
scandellara,Padre con figli e altri membri conviventi,3,5.937068649821121
stradelli guelfi,Padre con figli e altri membri conviventi,3,1.8901940899743654
via larga,Padre con figli e altri membri conviventi,3,13.60939744781543
osservanza,Altre tipologie familiari,3,6.997601370645346
paderno,Altre tipologie familiari,3,2.644888635065677
san michele in bosco,Altre tipologie familiari,3,4.357509994288978
osservanza,Coniugi con figli e altri membri conviventi,5,6.497772701313536
paderno,Coniugi con figli e altri membri conviventi,5,2.455968018275271
san michele in bosco,Coniugi con figli e altri membri conviventi,5,4.046259280411194
galvani-1,Madre con figli e altri membri conviventi,5,1.5020386183552583
galvani-2,Madre con figli e altri membri conviventi,5,9.497961381644743
galvani-1,Madre con figli e altri membri conviventi,6-10,0.27309793061004695
galvani-2,Madre con figli e altri membri conviventi,6-10,1.726902069389953
galvani-1,Padre con figli,6-10,0.13654896530502347
galvani-2,Padre con figli,6-10,0.8634510346949765
galvani-1,Padre con figli e altri membri conviventi,Oltre 10,0.13654896530502347
galvani-2,Padre con figli e altri membri conviventi,Oltre 10,0.8634510346949765
irnerio-1,Coppia unita civilmente maschile con altri conviventi,4,0.267077103488713
irnerio-2,Coppia unita civilmente maschile con altri conviventi,4,0.7329228965112871
irnerio-1,Madre con figli,5,0.534154206977426
irnerio-2,Madre con figli,5,1.4658457930225741
irnerio-1,Madre con figli e altri membri conviventi,5,2.403693931398417
irnerio-2,Madre con figli e altri membri conviventi,5,6.596306068601583
chiesanuova,Altre tipologie familiari,5,1.8012203950770505
dagnini,Altre tipologie familiari,5,2.3055814113834594
giardini margherita,Altre tipologie familiari,5,0.00772227393387803
mezzofanti,Altre tipologie familiari,5,1.8065294584065914
siepelunga,Altre tipologie familiari,5,1.078946461199021
chiesanuova,Coniugi con altri membri conviventi,5,0.514634398593443
dagnini,Coniugi con altri membri conviventi,5,0.6587375461095598
giardini margherita,Coniugi con altri membri conviventi,5,0.0022063639811080085
mezzofanti,Coniugi con altri membri conviventi,5,0.5161512738304547
siepelunga,Coniugi con altri membri conviventi,5,0.30827041748543454
chiesanuova,Coniugi con altri membri conviventi,6-10,0.7719515978901644
