﻿Anno;Codice Area Statistica;Area Statistica;Quartiere;Zona;Sesso;Età grandi;Età;Cittadinanza;Residenti;Zona di prossimità
2011;74;Ravone;Porto - Saragozza;Costa Saragozza;Femmine;45-54;45-64;Italiana;97;SARAGOZZA - SAN LUCA
2011;74;Ravone;Porto - Saragozza;Costa Saragozza;Femmine;55-64;45-64;Straniera;12;SARAGOZZA - SAN LUCA
2011;86;Ospedale Bellaria;Savena;Mazzini;Maschi;45-54;45-64;Italiana;12;LUNGO SAVENA
2011;87;Monte Donato;Savena;San Ruffillo;Femmine;45-54;45-64;Italiana;121;VIA TOSCANA - S. RUFFILLO - MONTE DONATO
2011;88;Via Toscana;Savena;San Ruffillo;Femmine;02 e prima;00-14;Italiana;84;VIA TOSCANA - S. RUFFILLO - MONTE DONATO
2011;88;Via Toscana;Savena;San Ruffillo;Femmine;25-34;30-44;Straniera;91;VIA TOSCANA - S. RUFFILLO - MONTE DONATO
2011;88;Via Toscana;Savena;San Ruffillo;Maschi;15-24;15-29;Straniera;58;VIA TOSCANA - S. RUFFILLO - MONTE DONATO
2011;88;Via Toscana;Savena;San Ruffillo;Maschi;55-64;45-64;Straniera;23;VIA TOSCANA - S. RUFFILLO - MONTE DONATO
2011;89;Corelli;Savena;San Ruffillo;Maschi;06-14;00-14;Straniera;67;LUNGO SAVENA
2011;89;Corelli;Savena;San Ruffillo;Maschi;15-24;15-29;Italiana;291;LUNGO SAVENA
2011;89;Corelli;Savena;San Ruffillo;Maschi;65 e oltre;65 e oltre;Straniera;7;LUNGO SAVENA
2011;99;non indicata;Senza fissa dimora;Senza fissa dimora;Femmine;45-54;45-64;Italiana;7;
2012;04;Aeroporto;Borgo Panigale - Reno;Borgo Panigale;Femmine;55-64;45-64;Italiana;22;BIRRA - BARGELLINO - LAVINO
2012;05;La Birra;Borgo Panigale - Reno;Borgo Panigale;Maschi;15-24;15-29;Italiana;50;BIRRA - BARGELLINO - LAVINO
2012;06;Lungo Reno;Borgo Panigale - Reno;Borgo Panigale;Femmine;55-64;45-64;Italiana;1;BIRRA - BARGELLINO - LAVINO
2012;06;Lungo Reno;Borgo Panigale - Reno;Borgo Panigale;Maschi;02 e prima;00-14;Italiana;1;BIRRA - BARGELLINO - LAVINO
2012;07;Ducati-Villaggio Ina;Borgo Panigale - Reno;Borgo Panigale;Femmine;25-34;15-29;Straniera;21;BORGO PANIGALE
2012;07;Ducati-Villaggio Ina;Borgo Panigale - Reno;Borgo Panigale;Femmine;65 e oltre;65 e oltre;Italiana;709;BORGO PANIGALE
2012;07;Ducati-Villaggio Ina;Borgo Panigale - Reno;Borgo Panigale;Maschi;25-34;30-44;Straniera;29;BORGO PANIGALE
2012;07;Ducati-Villaggio Ina;Borgo Panigale - Reno;Borgo Panigale;Maschi;55-64;45-64;Italiana;149;BORGO PANIGALE
2012;07;Ducati-Villaggio Ina;Borgo Panigale - Reno;Borgo Panigale;Maschi;55-64;45-64;Straniera;3;BORGO PANIGALE
2012;08;Borgo Centro;Borgo Panigale - Reno;Borgo Panigale;Femmine;06-14;00-14;Italiana;178;BORGO PANIGALE
2012;08;Borgo Centro;Borgo Panigale - Reno;Borgo Panigale;Femmine;25-34;15-29;Straniera;78;BORGO PANIGALE
2012;08;Borgo Centro;Borgo Panigale - Reno;Borgo Panigale;Maschi;06-14;00-14;Straniera;65;BORGO PANIGALE
2012;08;Borgo Centro;Borgo Panigale - Reno;Borgo Panigale;Maschi;15-24;15-29;Straniera;61;BORGO PANIGALE
2012;08;Borgo Centro;Borgo Panigale - Reno;Borgo Panigale;Maschi;25-34;15-29;Straniera;79;BORGO PANIGALE
2012;08;Borgo Centro;Borgo Panigale - Reno;Borgo Panigale;Maschi;45-54;45-64;Straniera;74;BORGO PANIGALE
2012;08;Borgo Centro;Borgo Panigale - Reno;Borgo Panigale;Maschi;55-64;45-64;Italiana;345;BORGO PANIGALE
2012;09;Triumvirato-Pietra;Borgo Panigale - Reno;Borgo Panigale;Femmine;03-05;00-14;Straniera;17;CASTELDEBOLE - PONTELUNGO
2012;11;Casteldebole;Borgo Panigale - Reno;Borgo Panigale;Femmine;25-34;30-44;Straniera;32;CASTELDEBOLE - PONTELUNGO
2012;11;Casteldebole;Borgo Panigale - Reno;Borgo Panigale;Maschi;25-34;30-44;Straniera;23;CASTELDEBOLE - PONTELUNGO
2012;11;Casteldebole;Borgo Panigale - Reno;Borgo Panigale;Maschi;65 e oltre;65 e oltre;Italiana;619;CASTELDEBOLE - PONTELUNGO
2012;12;Caserme Rosse-Manifattura;Navile;Bolognina;Femmine;65 e oltre;65 e oltre;Straniera;5;CORTICELLA - DOZZA
2012;12;Caserme Rosse-Manifattura;Navile;Bolognina;Maschi;03-05;00-14;Italiana;16;CORTICELLA - DOZZA
2012;12;Caserme Rosse-Manifattura;Navile;Bolognina;Maschi;06-14;00-14;Straniera;25;CORTICELLA - DOZZA
2012;12;Caserme Rosse-Manifattura;Navile;Bolognina;Maschi;15-24;15-29;Italiana;71;CORTICELLA - DOZZA
2012;12;Caserme Rosse-Manifattura;Navile;Bolognina;Maschi;55-64;45-64;Italiana;97;CORTICELLA - DOZZA
2012;13;CNR;Navile;Bolognina;Femmine;25-34;15-29;Straniera;1;BEVERARA
2012;13;CNR;Navile;Bolognina;Maschi;35-44;30-44;Straniera;2;BEVERARA
2012;14;Arcoveggio;Navile;Bolognina;Femmine;02 e prima;00-14;Straniera;60;BOLOGNINA
2012;14;Arcoveggio;Navile;Bolognina;Femmine;65 e oltre;65 e oltre;Straniera;24;BOLOGNINA
2012;15;Via Ferrarese;Navile;Bolognina;Femmine;15-24;15-29;Straniera;184;BOLOGNINA
2012;15;Via Ferrarese;Navile;Bolognina;Maschi;03-05;00-14;Straniera;65;BOLOGNINA
2012;16;Ex Mercato Ortofrutticolo;Navile;Bolognina;Femmine;06-14;00-14;Straniera;13;BOLOGNINA
2012;16;Ex Mercato Ortofrutticolo;Navile;Bolognina;Femmine;25-34;15-29;Straniera;4;BOLOGNINA
2012;16;Ex Mercato Ortofrutticolo;Navile;Bolognina;Femmine;35-44;30-44;Italiana;24;BOLOGNINA
2012;16;Ex Mercato Ortofrutticolo;Navile;Bolognina;Femmine;65 e oltre;65 e oltre;Italiana;78;BOLOGNINA
2012;16;Ex Mercato Ortofrutticolo;Navile;Bolognina;Maschi;02 e prima;00-14;Italiana;10;BOLOGNINA
2012;16;Ex Mercato Ortofrutticolo;Navile;Bolognina;Maschi;15-24;15-29;Italiana;10;BOLOGNINA
2012;16;Ex Mercato Ortofrutticolo;Navile;Bolognina;Maschi;25-34;30-44;Italiana;16;BOLOGNINA
2012;16;Ex Mercato Ortofrutticolo;Navile;Bolognina;Maschi;35-44;30-44;Straniera;6;BOLOGNINA
2012;18;San Savino;Navile;Corticella;Femmine;06-14;00-14;Italiana;237;CORTICELLA - DOZZA
2012;18;San Savino;Navile;Corticella;Femmine;25-34;15-29;Italiana;107;CORTICELLA - DOZZA
2012;18;San Savino;Navile;Corticella;Femmine;25-34;15-29;Straniera;91;CORTICELLA - DOZZA
2012;18;San Savino;Navile;Corticella;Maschi;15-24;15-29;Straniera;90;CORTICELLA - DOZZA
2012;18;San Savino;Navile;Corticella;Maschi;45-54;45-64;Italiana;490;CORTICELLA - DOZZA
2012;18;San Savino;Navile;Corticella;Maschi;65 e oltre;65 e oltre;Italiana;1191;CORTICELLA - DOZZA
2012;19;Savena Abbandonato;Navile;Corticella;Femmine;03-05;00-14;Italiana;16;CORTICELLA - DOZZA
2012;19;Savena Abbandonato;Navile;Corticella;Femmine;25-34;15-29;Italiana;14;CORTICELLA - DOZZA
2012;19;Savena Abbandonato;Navile;Corticella;Femmine;65 e oltre;65 e oltre;Straniera;1;CORTICELLA - DOZZA
2012;19;Savena Abbandonato;Navile;Corticella;Maschi;02 e prima;00-14;Straniera;6;CORTICELLA - DOZZA
2012;19;Savena Abbandonato;Navile;Corticella;Maschi;15-24;15-29;Straniera;7;CORTICELLA - DOZZA
2012;19;Savena Abbandonato;Navile;Corticella;Maschi;25-34;15-29;Straniera;10;CORTICELLA - DOZZA
2012;20;Croce Coperta;Navile;Corticella;Femmine;06-14;00-14;Straniera;38;CORTICELLA - DOZZA
2012;20;Croce Coperta;Navile;Corticella;Maschi;02 e prima;00-14;Italiana;57;CORTICELLA - DOZZA
2012;20;Croce Coperta;Navile;Corticella;Maschi;25-34;30-44;Italiana;110;CORTICELLA - DOZZA
2012;21;Mulino del Gomito;Navile;Corticella;Femmine;03-05;00-14;Straniera;3;CORTICELLA - DOZZA
2012;21;Mulino del Gomito;Navile;Corticella;Femmine;25-34;15-29;Italiana;8;CORTICELLA - DOZZA
2012;21;Mulino del Gomito;Navile;Corticella;Maschi;03-05;00-14;Straniera;2;CORTICELLA - DOZZA
2012;22;La Dozza;Navile;Corticella;Femmine;25-34;15-29;Straniera;8;CORTICELLA - DOZZA
2012;22;La Dozza;Navile;Corticella;Femmine;45-54;45-64;Italiana;107;CORTICELLA - DOZZA
2012;22;La Dozza;Navile;Corticella;Maschi;15-24;15-29;Straniera;9;CORTICELLA - DOZZA
2012;22;La Dozza;Navile;Corticella;Maschi;25-34;30-44;Straniera;9;CORTICELLA - DOZZA
2012;22;La Dozza;Navile;Corticella;Maschi;35-44;30-44;Italiana;92;CORTICELLA - DOZZA
2012;23;Laghetti del Rosario;Navile;Lame;Femmine;65 e oltre;65 e oltre;Italiana;45;BERTALIA - NOCE
2012;23;Laghetti del Rosario;Navile;Lame;Maschi;15-24;15-29;Italiana;16;BERTALIA - NOCE
2012;23;Laghetti del Rosario;Navile;Lame;Maschi;35-44;30-44;Straniera;8;BERTALIA - NOCE
2012;23;Laghetti del Rosario;Navile;Lame;Maschi;65 e oltre;65 e oltre;Straniera;1;BERTALIA - NOCE
2012;24;La Noce;Navile;Lame;Femmine;02 e prima;00-14;Straniera;1;BERTALIA - NOCE
2012;24;La Noce;Navile;Lame;Femmine;15-24;15-29;Italiana;63;BERTALIA - NOCE
2012;24;La Noce;Navile;Lame;Femmine;25-34;15-29;Italiana;33;BERTALIA - NOCE
2012;24;La Noce;Navile;Lame;Femmine;55-64;45-64;Italiana;104;BERTALIA - NOCE
2012;24;La Noce;Navile;Lame;Femmine;55-64;45-64;Straniera;9;BERTALIA - NOCE
2012;24;La Noce;Navile;Lame;Maschi;02 e prima;00-14;Italiana;15;BERTALIA - NOCE
2012;24;La Noce;Navile;Lame;Maschi;25-34;30-44;Straniera;8;BERTALIA - NOCE
2012;24;La Noce;Navile;Lame;Maschi;35-44;30-44;Straniera;11;BERTALIA - NOCE
2012;24;La Noce;Navile;Lame;Maschi;65 e oltre;65 e oltre;Italiana;120;BERTALIA - NOCE
2012;25;Tiro A Segno;Navile;Lame;Femmine;25-34;15-29;Italiana;2;BERTALIA - NOCE
2012;26;Pescarola;Navile;Lame;Maschi;03-05;00-14;Straniera;22;BERTALIA - NOCE
2023;60;Irnerio-1;Santo Stefano;Irnerio;Femmine;15-24;15-29;Italiana;126;IRNERIO
2023;60;Irnerio-1;Santo Stefano;Irnerio;Femmine;15-24;15-29;Straniera;19;IRNERIO
2023;60;Irnerio-1;Santo Stefano;Irnerio;Femmine;25-34;15-29;Straniera;32;IRNERIO
2023;60;Irnerio-1;Santo Stefano;Irnerio;Maschi;03-05;00-14;Straniera;3;IRNERIO
2023;60;Irnerio-1;Santo Stefano;Irnerio;Maschi;06-14;00-14;Italiana;78;IRNERIO
2023;60;Irnerio-1;Santo Stefano;Irnerio;Maschi;25-34;15-29;Italiana;110;IRNERIO
2023;60;Irnerio-1;Santo Stefano;Irnerio;Maschi;35-44;30-44;Italiana;196;IRNERIO
2023;61;Irnerio-2;Santo Stefano;Irnerio;Femmine;02 e prima;00-14;Straniera;12;IRNERIO
2023;61;Irnerio-2;Santo Stefano;Irnerio;Femmine;03-05;00-14;Italiana;70;IRNERIO
2023;61;Irnerio-2;Santo Stefano;Irnerio;Femmine;06-14;00-14;Italiana;192;IRNERIO
2023;61;Irnerio-2;Santo Stefano;Irnerio;Femmine;55-64;45-64;Italiana;585;IRNERIO
2023;61;Irnerio-2;Santo Stefano;Irnerio;Femmine;65 e oltre;65 e oltre;Straniera;72;IRNERIO
2023;61;Irnerio-2;Santo Stefano;Irnerio;Maschi;06-14;00-14;Straniera;43;IRNERIO
2023;61;Irnerio-2;Santo Stefano;Irnerio;Maschi;15-24;15-29;Straniera;71;IRNERIO
2023;61;Irnerio-2;Santo Stefano;Irnerio;Maschi;35-44;30-44;Straniera;165;IRNERIO
2023;61;Irnerio-2;Santo Stefano;Irnerio;Maschi;45-54;45-64;Straniera;96;IRNERIO
2023;62;Cirenaica;San Donato - San Vitale;San Vitale;Femmine;02 e prima;00-14;Italiana;68;CIRENAICA - MASSARENTI - SCANDELLARA
2023;62;Cirenaica;San Donato - San Vitale;San Vitale;Femmine;02 e prima;00-14;Straniera;10;CIRENAICA - MASSARENTI - SCANDELLARA
2023;62;Cirenaica;San Donato - San Vitale;San Vitale;Femmine;03-05;00-14;Italiana;74;CIRENAICA - MASSARENTI - SCANDELLARA
2023;62;Cirenaica;San Donato - San Vitale;San Vitale;Femmine;25-34;15-29;Italiana;285;CIRENAICA - MASSARENTI - SCANDELLARA
2023;62;Cirenaica;San Donato - San Vitale;San Vitale;Femmine;25-34;30-44;Italiana;349;CIRENAICA - MASSARENTI - SCANDELLARA
2023;62;Cirenaica;San Donato - San Vitale;San Vitale;Femmine;55-64;45-64;Straniera;99;CIRENAICA - MASSARENTI - SCANDELLARA
2023;62;Cirenaica;San Donato - San Vitale;San Vitale;Maschi;02 e prima;00-14;Italiana;72;CIRENAICA - MASSARENTI - SCANDELLARA
2023;62;Cirenaica;San Donato - San Vitale;San Vitale;Maschi;03-05;00-14;Straniera;14;CIRENAICA - MASSARENTI - SCANDELLARA
2023;62;Cirenaica;San Donato - San Vitale;San Vitale;Maschi;55-64;45-64;Straniera;46;CIRENAICA - MASSARENTI - SCANDELLARA
2023;63;Scandellara;San Donato - San Vitale;San Vitale;Maschi;03-05;00-14;Italiana;14;CIRENAICA - MASSARENTI - SCANDELLARA
2023;63;Scandellara;San Donato - San Vitale;San Vitale;Maschi;25-34;30-44;Italiana;28;CIRENAICA - MASSARENTI - SCANDELLARA
2023;65;Roveri;San Donato - San Vitale;San Vitale;Femmine;25-34;15-29;Straniera;5;CROCE DEL BIACCO - ROVERI
2023;65;Roveri;San Donato - San Vitale;San Vitale;Maschi;06-14;00-14;Straniera;9;CROCE DEL BIACCO - ROVERI
2023;65;Roveri;San Donato - San Vitale;San Vitale;Maschi;25-34;30-44;Straniera;92;CROCE DEL BIACCO - ROVERI
2023;65;Roveri;San Donato - San Vitale;San Vitale;Maschi;35-44;30-44;Italiana;27;CROCE DEL BIACCO - ROVERI
2023;66;Ospedale Sant'Orsola;San Donato - San Vitale;San Vitale;Femmine;25-34;30-44;Straniera;1;CIRENAICA - MASSARENTI - SCANDELLARA
2023;67;Mengoli;San Donato - San Vitale;San Vitale;Femmine;02 e prima;00-14;Italiana;88;CIRENAICA - MASSARENTI - SCANDELLARA
2023;67;Mengoli;San Donato - San Vitale;San Vitale;Femmine;25-34;15-29;Straniera;72;CIRENAICA - MASSARENTI - SCANDELLARA
2023;67;Mengoli;San Donato - San Vitale;San Vitale;Maschi;25-34;15-29;Straniera;88;CIRENAICA - MASSARENTI - SCANDELLARA
2023;67;Mengoli;San Donato - San Vitale;San Vitale;Maschi;65 e oltre;65 e oltre;Italiana;934;CIRENAICA - MASSARENTI - SCANDELLARA
2023;69;Croce del Biacco;San Donato - San Vitale;San Vitale;Maschi;03-05;00-14;Straniera;22;CROCE DEL BIACCO - ROVERI
2023;69;Croce del Biacco;San Donato - San Vitale;San Vitale;Maschi;15-24;15-29;Italiana;158;CROCE DEL BIACCO - ROVERI
2023;69;Croce del Biacco;San Donato - San Vitale;San Vitale;Maschi;35-44;30-44;Italiana;234;CROCE DEL BIACCO - ROVERI
2024;13;CNR;Navile;Bolognina;Maschi;15-24;15-29;Italiana;2;BEVERARA
2024;13;CNR;Navile;Bolognina;Maschi;35-44;30-44;Italiana;6;BEVERARA
2024;14;Arcoveggio;Navile;Bolognina;Femmine;02 e prima;00-14;Straniera;26;BOLOGNINA
2024;14;Arcoveggio;Navile;Bolognina;Femmine;25-34;30-44;Straniera;106;BOLOGNINA
2024;14;Arcoveggio;Navile;Bolognina;Maschi;25-34;15-29;Straniera;112;BOLOGNINA
2024;14;Arcoveggio;Navile;Bolognina;Maschi;25-34;30-44;Straniera;112;BOLOGNINA
2024;14;Arcoveggio;Navile;Bolognina;Maschi;35-44;30-44;Italiana;603;BOLOGNINA
2024;15;Via Ferrarese;Navile;Bolognina;Maschi;03-05;00-14;Italiana;101;BOLOGNINA
2024;16;Ex Mercato Ortofrutticolo;Navile;Bolognina;Femmine;25-34;15-29;Straniera;7;BOLOGNINA
2024;17;Piazza dell'Unita';Navile;Bolognina;Femmine;02 e prima;00-14;Italiana;59;BOLOGNINA
2024;17;Piazza dell'Unita';Navile;Bolognina;Maschi;55-64;45-64;Straniera;110;BOLOGNINA
2024;18;San Savino;Navile;Corticella;Femmine;15-24;15-29;Straniera;73;CORTICELLA - DOZZA
2024;18;San Savino;Navile;Corticella;Femmine;25-34;15-29;Italiana;161;CORTICELLA - DOZZA
2024;18;San Savino;Navile;Corticella;Femmine;35-44;30-44;Straniera;187;CORTICELLA - DOZZA
2024;19;Savena Abbandonato;Navile;Corticella;Maschi;35-44;30-44;Italiana;50;CORTICELLA - DOZZA
2024;22;La Dozza;Navile;Corticella;Maschi;65 e oltre;65 e oltre;Italiana;170;CORTICELLA - DOZZA
2024;23;Laghetti del Rosario;Navile;Lame;Femmine;55-64;45-64;Straniera;2;BERTALIA - NOCE
2024;23;Laghetti del Rosario;Navile;Lame;Maschi;06-14;00-14;Straniera;2;BERTALIA - NOCE
2024;24;La Noce;Navile;Lame;Femmine;03-05;00-14;Straniera;4;BERTALIA - NOCE
2024;24;La Noce;Navile;Lame;Femmine;25-34;15-29;Italiana;27;BERTALIA - NOCE
2024;25;Tiro A Segno;Navile;Lame;Femmine;15-24;15-29;Italiana;3;BERTALIA - NOCE
2024;27;Lazzaretto;Navile;Lame;Femmine;03-05;00-14;Straniera;1;BERTALIA - NOCE
2024;28;Beverara;Navile;Lame;Maschi;55-64;45-64;Italiana;506;BEVERARA
2024;29;Marconi-2;Porto - Saragozza;Marconi;Maschi;02 e prima;00-14;Italiana;86;MARCONI
2024;29;Marconi-2;Porto - Saragozza;Marconi;Maschi;25-34;30-44;Straniera;84;MARCONI
2024;29;Marconi-2;Porto - Saragozza;Marconi;Maschi;65 e oltre;65 e oltre;Italiana;1123;MARCONI
2024;30;Marconi-1;Porto - Saragozza;Marconi;Maschi;03-05;00-14;Straniera;2;MALPIGHI
2024;31;Prati di Caprara-Ospedale Maggiore;Porto - Saragozza;Saffi;Femmine;02 e prima;00-14;Italiana;6;SAFFI
2024;31;Prati di Caprara-Ospedale Maggiore;Porto - Saragozza;Saffi;Femmine;35-44;30-44;Straniera;4;SAFFI
2024;31;Prati di Caprara-Ospedale Maggiore;Porto - Saragozza;Saffi;Maschi;65 e oltre;65 e oltre;Italiana;43;SAFFI
2024;32;Scalo Ravone;Porto - Saragozza;Saffi;Maschi;06-14;00-14;Italiana;2;SAFFI
2024;33;Zanardi;Porto - Saragozza;Saffi;Maschi;02 e prima;00-14;Italiana;52;SAFFI
2024;33;Zanardi;Porto - Saragozza;Saffi;Maschi;15-24;15-29;Straniera;68;SAFFI
2024;33;Zanardi;Porto - Saragozza;Saffi;Maschi;25-34;15-29;Italiana;192;SAFFI
2024;34;Velodromo;Porto - Saragozza;Saffi;Femmine;25-34;30-44;Italiana;189;SAFFI
2024;34;Velodromo;Porto - Saragozza;Saffi;Maschi;03-05;00-14;Straniera;12;SAFFI
2024;34;Velodromo;Porto - Saragozza;Saffi;Maschi;25-34;30-44;Italiana;204;SAFFI
2024;34;Velodromo;Porto - Saragozza;Saffi;Maschi;35-44;30-44;Straniera;85;SAFFI
2024;35;Via Vittorio Veneto;Porto - Saragozza;Saffi;Femmine;65 e oltre;65 e oltre;Italiana;680;SAFFI
2024;36;Villaggio della Barca;Borgo Panigale - Reno;Barca;Femmine;35-44;30-44;Straniera;150;BARCA
2024;37;Battindarno;Borgo Panigale - Reno;Barca;Maschi;02 e prima;00-14;Italiana;83;BARCA
2024;37;Battindarno;Borgo Panigale - Reno;Barca;Maschi;25-34;15-29;Straniera;65;BARCA
2024;37;Battindarno;Borgo Panigale - Reno;Barca;Maschi;35-44;30-44;Straniera;131;BARCA
2024;38;Canale di Reno;Borgo Panigale - Reno;Barca;Femmine;02 e prima;00-14;Straniera;5;BARCA
2024;38;Canale di Reno;Borgo Panigale - Reno;Barca;Femmine;06-14;00-14;Straniera;20;BARCA
2024;38;Canale di Reno;Borgo Panigale - Reno;Barca;Femmine;25-34;30-44;Straniera;40;BARCA
2024;38;Canale di Reno;Borgo Panigale - Reno;Barca;Maschi;25-34;30-44;Straniera;31;BARCA
2024;39;Agucchi;Borgo Panigale - Reno;Santa Viola;Femmine;25-34;30-44;Italiana;120;SANTA VIOLA
2024;42;Fiera;San Donato - San Vitale;San Donato;Femmine;15-24;15-29;Italiana;1;SAN DONATO VECCHIO
2024;43;San Donnino;San Donato - San Vitale;San Donato;Femmine;02 e prima;00-14;Straniera;6;SAN DONATO VECCHIO
2024;45;CAAB;San Donato - San Vitale;San Donato;Femmine;25-34;15-29;Straniera;5;SAN DONATO NUOVO
2024;45;CAAB;San Donato - San Vitale;San Donato;Maschi;03-05;00-14;Italiana;5;SAN DONATO NUOVO
2024;45;CAAB;San Donato - San Vitale;San Donato;Maschi;03-05;00-14;Straniera;4;SAN DONATO NUOVO
2024;45;CAAB;San Donato - San Vitale;San Donato;Maschi;15-24;15-29;Italiana;13;SAN DONATO NUOVO
2024;48;Michelino;San Donato - San Vitale;San Donato;Femmine;45-54;45-64;Italiana;255;SAN DONATO VECCHIO
2024;49;Via Mondo;San Donato - San Vitale;San Donato;Femmine;03-05;00-14;Italiana;51;SAN DONATO VECCHIO
2024;50;Osservanza;Santo Stefano;Colli;Femmine;06-14;00-14;Italiana;164;OSSERVANZA - PADERNO
2024;50;Osservanza;Santo Stefano;Colli;Femmine;35-44;30-44;Italiana;237;OSSERVANZA - PADERNO
2024;50;Osservanza;Santo Stefano;Colli;Femmine;55-64;45-64;Italiana;317;OSSERVANZA - PADERNO
2024;51;San Michele in Bosco;Santo Stefano;Colli;Femmine;02 e prima;00-14;Italiana;25;OSSERVANZA - PADERNO
2024;51;San Michele in Bosco;Santo Stefano;Colli;Femmine;25-34;15-29;Italiana;68;OSSERVANZA - PADERNO
2024;51;San Michele in Bosco;Santo Stefano;Colli;Femmine;45-54;45-64;Straniera;21;OSSERVANZA - PADERNO
2024;51;San Michele in Bosco;Santo Stefano;Colli;Maschi;45-54;45-64;Straniera;13;OSSERVANZA - PADERNO
2024;52;Paderno;Santo Stefano;Colli;Femmine;25-34;30-44;Italiana;22;OSSERVANZA - PADERNO
2024;52;Paderno;Santo Stefano;Colli;Femmine;55-64;45-64;Straniera;24;OSSERVANZA - PADERNO
2024;52;Paderno;Santo Stefano;Colli;Maschi;65 e oltre;65 e oltre;Italiana;163;OSSERVANZA - PADERNO
2024;53;Galvani-1;Santo Stefano;Galvani;Femmine;65 e oltre;65 e oltre;Straniera;17;GALVANI
2024;55;Giardini Margherita;Santo Stefano;Murri;Femmine;03-05;00-14;Italiana;1;MURRI
2024;55;Giardini Margherita;Santo Stefano;Murri;Maschi;15-24;15-29;Italiana;3;MURRI
2024;56;Mezzofanti;Santo Stefano;Murri;Femmine;03-05;00-14;Italiana;84;MURRI
2024;56;Mezzofanti;Santo Stefano;Murri;Maschi;45-54;45-64;Italiana;456;MURRI
2024;58;Dagnini;Santo Stefano;Murri;Femmine;55-64;45-64;Italiana;640;MURRI
2024;58;Dagnini;Santo Stefano;Murri;Maschi;35-44;30-44;Straniera;98;MURRI
2024;58;Dagnini;Santo Stefano;Murri;Maschi;45-54;45-64;Straniera;74;MURRI
2024;59;Chiesanuova;Santo Stefano;Murri;Maschi;65 e oltre;65 e oltre;Straniera;18;MURRI
2024;60;Irnerio-1;Santo Stefano;Irnerio;Femmine;65 e oltre;65 e oltre;Italiana;459;IRNERIO
2024;60;Irnerio-1;Santo Stefano;Irnerio;Maschi;25-34;15-29;Straniera;40;IRNERIO
2024;60;Irnerio-1;Santo Stefano;Irnerio;Maschi;45-54;45-64;Straniera;41;IRNERIO
2024;61;Irnerio-2;Santo Stefano;Irnerio;Maschi;03-05;00-14;Italiana;72;IRNERIO
2024;64;Via Larga;San Donato - San Vitale;San Vitale;Maschi;55-64;45-64;Italiana;224;CIRENAICA - MASSARENTI - SCANDELLARA
2024;65;Roveri;San Donato - San Vitale;San Vitale;Femmine;02 e prima;00-14;Italiana;5;CROCE DEL BIACCO - ROVERI
2024;65;Roveri;San Donato - San Vitale;San Vitale;Maschi;65 e oltre;65 e oltre;Straniera;3;CROCE DEL BIACCO - ROVERI
2024;66;Ospedale Sant'Orsola;San Donato - San Vitale;San Vitale;Femmine;65 e oltre;65 e oltre;Italiana;36;CIRENAICA - MASSARENTI - SCANDELLARA
2024;66;Ospedale Sant'Orsola;San Donato - San Vitale;San Vitale;Maschi;25-34;15-29;Italiana;1;CIRENAICA - MASSARENTI - SCANDELLARA
2024;67;Mengoli;San Donato - San Vitale;San Vitale;Maschi;03-05;00-14;Italiana;84;CIRENAICA - MASSARENTI - SCANDELLARA
2024;67;Mengoli;San Donato - San Vitale;San Vitale;Maschi;25-34;30-44;Straniera;78;CIRENAICA - MASSARENTI - SCANDELLARA
2024;68;Guelfa;San Donato - San Vitale;San Vitale;Maschi;06-14;00-14;Straniera;49;CIRENAICA - MASSARENTI - SCANDELLARA
2024;70;Stradelli Guelfi;San Donato - San Vitale;San Vitale;Femmine;25-34;15-29;Italiana;7;CROCE DEL BIACCO - ROVERI
2024;72;XXI Aprile;Porto - Saragozza;Costa Saragozza;Femmine;02 e prima;00-14;Italiana;120;SARAGOZZA - SAN LUCA
2024;72;XXI Aprile;Porto - Saragozza;Costa Saragozza;Femmine;06-14;00-14;Italiana;365;SARAGOZZA - SAN LUCA
2024;72;XXI Aprile;Porto - Saragozza;Costa Saragozza;Femmine;15-24;15-29;Straniera;61;SARAGOZZA - SAN LUCA
2024;72;XXI Aprile;Porto - Saragozza;Costa Saragozza;Maschi;02 e prima;00-14;Italiana;119;SARAGOZZA - SAN LUCA
2024;73;San Giuseppe;Porto - Saragozza;Costa Saragozza;Femmine;15-24;15-29;Straniera;12;SARAGOZZA - SAN LUCA
2024;74;Ravone;Porto - Saragozza;Costa Saragozza;Femmine;06-14;00-14;Italiana;45;SARAGOZZA - SAN LUCA
2024;74;Ravone;Porto - Saragozza;Costa Saragozza;Femmine;55-64;45-64;Straniera;15;SARAGOZZA - SAN LUCA
2024;74;Ravone;Porto - Saragozza;Costa Saragozza;Maschi;45-54;45-64;Straniera;3;SARAGOZZA - SAN LUCA
2024;74;Ravone;Porto - Saragozza;Costa Saragozza;Maschi;55-64;45-64;Straniera;3;SARAGOZZA - SAN LUCA
2024;76;San Luca;Porto - Saragozza;Costa Saragozza;Femmine;55-64;45-64;Italiana;48;SARAGOZZA - SAN LUCA
2024;76;San Luca;Porto - Saragozza;Costa Saragozza;Maschi;03-05;00-14;Straniera;1;SARAGOZZA - SAN LUCA
2024;77;Malpighi-2;Porto - Saragozza;Malpighi;Femmine;06-14;00-14;Italiana;227;MALPIGHI
2024;77;Malpighi-2;Porto - Saragozza;Malpighi;Femmine;45-54;45-64;Straniera;114;MALPIGHI
