household_id,area_name,household_size_cat,household_size,num_cars,household_income
HH_0166540,irnerio-2,3,3,2,107801.89
HH_0166541,irnerio-2,3,3,2,103398.8
HH_0166542,irnerio-2,3,3,2,83056.69
HH_0166543,irnerio-2,3,3,1,67150.35
HH_0166544,irnerio-2,3,3,2,108692.51
HH_0166545,irnerio-2,3,3,1,69111.15
HH_0166546,irnerio-2,3,3,2,103787.2
HH_0166547,irnerio-2,3,3,1,64817.07
HH_0166548,irnerio-2,3,3,0,111551.17
HH_0166549,irnerio-2,3,3,3,96041.74
HH_0166550,irnerio-2,3,3,1,33608.14
HH_0166551,irnerio-2,3,3,1,57834.45
HH_0166552,irnerio-2,3,3,1,103927.38
HH_0166553,irnerio-2,3,3,1,43821.78
HH_0166554,irnerio-2,3,3,2,63673.8
HH_0166555,irnerio-2,3,3,3,91819.49
HH_0166556,irnerio-2,3,3,2,122485.79999999999
HH_0166557,irnerio-2,3,3,2,122335.48000000001
HH_0166558,irnerio-2,3,3,1,108747.03
HH_0166559,irnerio-2,3,3,2,116756.64
HH_0166560,irnerio-2,3,3,1,88766.95000000001
HH_0166561,irnerio-2,3,3,1,79801.25
HH_0166562,irnerio-2,3,3,1,94257.35
HH_0166563,irnerio-2,3,3,1,52459.99
HH_0166564,irnerio-2,3,3,1,52576.399999999994
HH_0166565,irnerio-2,3,3,1,66831.24
HH_0166566,irnerio-2,3,3,2,76023.79000000001
HH_0166567,irnerio-2,3,3,2,111453.12
HH_0166568,irnerio-2,3,3,1,53765.49
HH_0166569,irnerio-2,3,3,1,101138.41
HH_0166570,irnerio-2,3,3,1,103262.11
HH_0166571,irnerio-2,3,3,3,109915.15
HH_0166572,irnerio-2,3,3,1,21205.41
HH_0166573,irnerio-2,3,3,1,55342.97
HH_0166574,irnerio-2,3,3,1,62589.61
HH_0166575,irnerio-2,3,3,1,58733.259999999995
HH_0166576,irnerio-2,3,3,1,52580.44
HH_0166577,irnerio-2,3,3,2,78918.4
HH_0166578,irnerio-2,3,3,1,85090.27
HH_0166579,irnerio-2,3,3,1,116757.18
HH_0166580,irnerio-2,3,3,2,76864.01
HH_0166581,irnerio-2,3,3,1,117558.84
HH_0166582,irnerio-2,3,3,1,53821.19
HH_0166583,irnerio-2,3,3,1,107590.28
HH_0166584,irnerio-2,3,3,1,69861.52
HH_0166585,irnerio-2,3,3,1,71958.6
HH_0166586,irnerio-2,3,3,2,52031.39
HH_0166587,irnerio-2,3,3,1,74995.31
HH_0166588,irnerio-2,3,3,1,47944.229999999996
HH_0166589,irnerio-2,3,3,1,75104.92000000001
HH_0166590,irnerio-2,3,3,2,96225.94
HH_0166591,irnerio-2,3,3,2,64906.77
HH_0166592,irnerio-2,3,3,3,82107.0
HH_0166593,irnerio-2,3,3,2,74935.55
HH_0166594,irnerio-2,3,3,3,80786.6
HH_0166595,irnerio-2,3,3,1,67273.43
HH_0166596,irnerio-2,3,3,1,108793.81
HH_0166597,irnerio-2,3,3,1,79227.93
HH_0166598,irnerio-2,3,3,2,97568.55
HH_0166599,irnerio-2,3,3,1,89023.35
HH_0166600,irnerio-2,3,3,1,122454.32
HH_0166601,irnerio-2,3,3,1,68184.69
HH_0166602,irnerio-2,3,3,2,58630.65
HH_0166603,irnerio-2,3,3,1,103338.29
HH_0166604,irnerio-2,3,3,2,81694.54000000001
HH_0166605,irnerio-2,3,3,1,49500.08
HH_0166606,irnerio-2,3,3,2,58031.51
HH_0166607,irnerio-2,3,3,1,81276.38
HH_0166608,irnerio-2,3,3,1,80850.54999999999
HH_0166609,irnerio-2,3,3,1,58085.3
HH_0166610,irnerio-2,3,3,2,80839.72
HH_0166611,irnerio-2,3,3,1,15510.09
HH_0166612,irnerio-2,3,3,1,75629.88
HH_0166613,irnerio-2,3,3,1,25071.95
HH_0166614,irnerio-2,3,3,1,29383.75
HH_0166615,irnerio-2,3,3,2,51578.73
HH_0166616,irnerio-2,3,3,1,63930.979999999996
HH_0166617,irnerio-2,3,3,3,88147.53
HH_0166618,irnerio-2,3,3,1,104952.51999999999
HH_0166619,irnerio-2,3,3,2,80537.89
HH_0166620,irnerio-2,3,3,1,44101.34
HH_0166621,irnerio-2,3,3,1,75031.95
HH_0166622,irnerio-2,3,3,1,63848.48
HH_0166623,irnerio-2,3,3,2,83820.45999999999
HH_0166624,irnerio-2,3,3,1,122537.7
HH_0166625,irnerio-2,3,3,2,70512.74
HH_0166626,irnerio-2,3,3,1,90063.95999999999
HH_0166627,irnerio-2,3,3,1,76438.49
HH_0166628,irnerio-2,3,3,1,48724.11
HH_0166629,irnerio-2,3,3,2,71412.34
HH_0166630,irnerio-2,3,3,2,89564.78
HH_0166631,irnerio-2,3,3,1,105969.24
HH_0166632,irnerio-2,3,3,2,71571.36
HH_0166633,irnerio-2,3,3,1,89928.54
HH_0166634,irnerio-2,3,3,1,55268.479999999996
HH_0166635,irnerio-2,3,3,3,70108.88
HH_0166636,irnerio-2,3,3,1,65943.32
HH_0166637,irnerio-2,3,3,1,129133.58
HH_0166638,irnerio-2,3,3,2,81456.34999999999
HH_0166639,irnerio-2,3,3,1,41588.130000000005
HH_0166640,irnerio-2,3,3,3,75656.2
HH_0166641,irnerio-2,3,3,1,53152.33
HH_0166642,irnerio-2,3,3,2,67415.47
HH_0166643,irnerio-2,3,3,1,128332.59
HH_0166644,irnerio-2,3,3,1,100192.4
HH_0166645,irnerio-2,3,3,1,103446.27
HH_0166646,irnerio-2,3,3,2,91307.83
HH_0166647,irnerio-2,3,3,1,55526.36
HH_0166648,irnerio-2,3,3,0,72430.59
HH_0166649,irnerio-2,3,3,2,56442.939999999995
HH_0166650,irnerio-2,3,3,1,62624.22
HH_0166651,irnerio-2,3,3,3,75307.94
HH_0166652,irnerio-2,3,3,0,102130.57
HH_0166653,irnerio-2,3,3,0,64391.43000000001
HH_0166654,irnerio-2,3,3,1,63081.81
HH_0166655,irnerio-2,3,3,1,75125.03
HH_0166656,irnerio-2,3,3,1,55495.34
HH_0166657,irnerio-2,3,3,1,113746.15000000001
HH_0166658,irnerio-2,3,3,0,63487.81
HH_0166659,irnerio-2,3,3,2,75245.0
HH_0166660,irnerio-2,3,3,1,67784.06
HH_0166661,irnerio-2,3,3,3,81564.15
HH_0166662,irnerio-2,3,3,1,80001.03
HH_0166663,irnerio-2,3,3,2,86376.01
HH_0166664,irnerio-2,3,3,1,62511.44
HH_0166665,irnerio-2,3,3,3,103443.17
HH_0166666,irnerio-2,3,3,3,108853.5
HH_0166667,irnerio-2,3,3,2,51572.770000000004
HH_0166668,irnerio-2,3,3,2,98285.87
HH_0166669,irnerio-2,3,3,1,90628.44
HH_0166670,irnerio-2,3,3,1,32046.250000000004
HH_0166671,irnerio-2,3,3,1,85817.62
HH_0166672,irnerio-2,3,3,1,80612.73999999999
HH_0166673,irnerio-2,3,3,2,81835.58
HH_0166674,irnerio-2,3,3,1,45927.15
HH_0166675,irnerio-2,3,3,1,43157.72
HH_0166676,irnerio-2,3,3,3,85616.52
HH_0166677,irnerio-2,3,3,1,34126.89
HH_0166678,irnerio-2,3,3,2,51931.22
HH_0166679,irnerio-2,3,3,3,90570.73999999999
HH_0166680,irnerio-2,3,3,2,87159.65
HH_0166681,irnerio-2,3,3,2,98232.98
HH_0166682,irnerio-2,3,3,1,60323.37
HH_0166683,irnerio-2,3,3,2,78062.93
HH_0166684,irnerio-2,3,3,0,30509.27
HH_0166685,chiesanuova,4,4,1,82488.22
HH_0166686,chiesanuova,4,4,3,83627.53
HH_0166687,chiesanuova,4,4,1,124545.78
HH_0166688,chiesanuova,4,4,1,102648.61
HH_0166689,chiesanuova,4,4,1,131047.67
HH_0166690,chiesanuova,4,4,1,94850.91
HH_0166691,chiesanuova,4,4,1,99261.81
HH_0166692,chiesanuova,4,4,2,130134.33
HH_0166693,chiesanuova,4,4,3,94551.4
HH_0166694,chiesanuova,4,4,2,82488.26
HH_0166695,chiesanuova,4,4,1,144268.97
HH_0166696,chiesanuova,4,4,1,120724.5
HH_0166697,chiesanuova,4,4,1,117812.24
HH_0166698,chiesanuova,4,4,2,62983.86
HH_0166699,chiesanuova,4,4,2,96258.69
HH_0166700,chiesanuova,4,4,2,94383.31999999999
HH_0166701,chiesanuova,4,4,1,37028.17
HH_0166702,chiesanuova,4,4,2,96066.91
HH_0166703,chiesanuova,4,4,3,88760.32
HH_0166704,chiesanuova,4,4,2,104158.72
HH_0166705,chiesanuova,4,4,1,63679.1
HH_0166706,chiesanuova,4,4,1,95783.03
HH_0166707,chiesanuova,4,4,1,119733.4
HH_0166708,chiesanuova,4,4,2,143366.74
HH_0166709,chiesanuova,4,4,1,122818.92
HH_0166710,chiesanuova,4,4,1,115035.18000000001
HH_0166711,chiesanuova,4,4,1,101720.59
HH_0166712,chiesanuova,4,4,1,127973.09999999999
HH_0166713,chiesanuova,4,4,1,107228.39
HH_0166714,chiesanuova,6-10,9,3,240376.7
HH_0166715,chiesanuova,6-10,10,1,270032.75
HH_0166716,chiesanuova,6-10,8,1,142958.33000000002
HH_0166717,chiesanuova,6-10,7,3,157181.75
HH_0166718,chiesanuova,6-10,8,2,218450.56
HH_0166719,chiesanuova,6-10,8,1,137414.02000000002
HH_0166720,chiesanuova,6-10,10,3,243744.03
HH_0166721,chiesanuova,6-10,9,1,248994.41
HH_0166722,chiesanuova,6-10,10,1,174409.87
HH_0166723,chiesanuova,6-10,9,2,262799.33
HH_0166724,chiesanuova,3,3,0,0.0
HH_0166725,chiesanuova,3,3,1,72781.47
HH_0166726,chiesanuova,3,3,2,62264.09
HH_0166727,chiesanuova,3,3,2,52300.5
HH_0166728,chiesanuova,3,3,3,92664.45999999999
HH_0166729,chiesanuova,3,3,3,75661.12
HH_0166730,chiesanuova,3,3,1,73599.47
HH_0166731,chiesanuova,3,3,2,61592.11
HH_0166732,chiesanuova,3,3,3,71836.76000000001
HH_0166733,chiesanuova,3,3,2,66436.84
HH_0166734,chiesanuova,3,3,1,32401.129999999997
HH_0166735,chiesanuova,3,3,1,85080.31
HH_0166736,chiesanuova,3,3,2,109509.66
HH_0166737,chiesanuova,3,3,3,92427.81
HH_0166738,chiesanuova,3,3,1,41938.47
HH_0166739,chiesanuova,3,3,2,51972.69
HH_0166740,chiesanuova,3,3,1,74376.31
HH_0166741,chiesanuova,3,3,1,58273.03
HH_0166742,chiesanuova,3,3,1,49567.53999999999
HH_0166743,chiesanuova,3,3,1,81150.17
HH_0166744,chiesanuova,3,3,0,60202.34
HH_0166745,chiesanuova,3,3,2,96992.02
HH_0166746,chiesanuova,3,3,1,36545.100000000006
HH_0166747,chiesanuova,3,3,1,85698.18000000001
HH_0166748,chiesanuova,3,3,2,64581.17
HH_0166749,chiesanuova,3,3,1,62215.47
HH_0166750,chiesanuova,3,3,1,105559.73000000001
HH_0166751,chiesanuova,3,3,2,77750.8
HH_0166752,chiesanuova,3,3,1,77462.13
HH_0166753,chiesanuova,3,3,0,0.0
HH_0166754,chiesanuova,3,3,1,65042.240000000005
HH_0166755,chiesanuova,3,3,2,92755.66
HH_0166756,chiesanuova,3,3,1,108834.94
HH_0166757,chiesanuova,3,3,1,61529.020000000004
HH_0166758,chiesanuova,3,3,0,59489.81
HH_0166759,chiesanuova,3,3,1,92951.56
HH_0166760,chiesanuova,3,3,1,38539.3
HH_0166761,chiesanuova,3,3,1,71510.66
HH_0166762,chiesanuova,3,3,0,71418.15
HH_0166763,chiesanuova,3,3,1,64765.969999999994
HH_0166764,chiesanuova,3,3,0,32991.78
HH_0166765,chiesanuova,3,3,1,68903.97
HH_0166766,chiesanuova,3,3,2,70794.11
HH_0166767,chiesanuova,3,3,1,51121.83
HH_0166768,chiesanuova,3,3,2,51082.87
HH_0166769,chiesanuova,3,3,1,83218.66
HH_0166770,chiesanuova,3,3,3,108550.91
HH_0166771,chiesanuova,3,3,2,98082.38
HH_0166772,chiesanuova,3,3,1,98672.25
HH_0166773,chiesanuova,3,3,2,59123.7
HH_0166774,chiesanuova,3,3,1,45043.8
HH_0166775,chiesanuova,3,3,1,97879.10999999999
HH_0166776,chiesanuova,3,3,3,94185.75
HH_0166777,chiesanuova,3,3,2,86771.86
HH_0166778,chiesanuova,3,3,1,44501.31
HH_0166779,chiesanuova,3,3,0,60809.240000000005
HH_0166780,chiesanuova,3,3,0,36163.3
HH_0166781,chiesanuova,3,3,1,112220.5
HH_0166782,chiesanuova,3,3,1,52715.83
HH_0166783,chiesanuova,3,3,2,58046.439999999995
HH_0166784,chiesanuova,3,3,1,78391.79999999999
HH_0166785,chiesanuova,3,3,0,43372.31
HH_0166786,chiesanuova,3,3,2,83889.61
HH_0166787,chiesanuova,3,3,0,30824.190000000002
HH_0166788,chiesanuova,3,3,1,34809.3
HH_0166789,chiesanuova,3,3,1,36352.25
HH_0166790,chiesanuova,3,3,1,64074.56
HH_0166791,chiesanuova,3,3,2,50160.89
HH_0166792,chiesanuova,3,3,1,61507.53
HH_0166793,chiesanuova,3,3,2,94833.48999999999
HH_0166794,chiesanuova,3,3,0,83067.15
HH_0166795,chiesanuova,3,3,1,32399.120000000003
HH_0166796,chiesanuova,3,3,3,78209.21
HH_0166797,chiesanuova,3,3,0,38759.91
HH_0166798,chiesanuova,3,3,2,79609.09
HH_0166799,chiesanuova,3,3,1,56666.59999999999
HH_0166800,chiesanuova,3,3,1,67028.09
HH_0166801,chiesanuova,3,3,3,75902.62
HH_0166802,chiesanuova,3,3,1,74004.41
HH_0166803,chiesanuova,3,3,3,101508.36
HH_0166804,chiesanuova,3,3,1,58924.34
HH_0166805,chiesanuova,3,3,1,76111.0
HH_0166806,chiesanuova,3,3,2,82864.68
HH_0166807,chiesanuova,3,3,1,94867.55
HH_0166808,chiesanuova,3,3,2,108423.38
HH_0166809,chiesanuova,3,3,1,99814.14
HH_0166810,chiesanuova,3,3,1,53667.71
HH_0166811,chiesanuova,3,3,3,78736.18
HH_0166812,chiesanuova,3,3,3,90015.49
HH_0166813,chiesanuova,3,3,1,55194.479999999996
HH_0166814,chiesanuova,3,3,1,112686.22
HH_0166815,chiesanuova,3,3,1,79556.51000000001
HH_0166816,chiesanuova,3,3,1,107689.31
HH_0166817,chiesanuova,3,3,1,80511.64
HH_0166818,chiesanuova,3,3,2,69824.11
HH_0166819,chiesanuova,3,3,3,92951.7
HH_0166820,chiesanuova,3,3,2,120762.73
HH_0166821,chiesanuova,3,3,1,111570.3
HH_0166822,chiesanuova,3,3,2,56668.28
HH_0166823,chiesanuova,3,3,1,83902.51000000001
HH_0166824,chiesanuova,3,3,2,101781.82
HH_0166825,chiesanuova,3,3,0,22853.42
HH_0166826,chiesanuova,3,3,1,94648.28
HH_0166827,chiesanuova,3,3,3,80837.97
HH_0166828,chiesanuova,3,3,2,85380.27
HH_0166829,chiesanuova,3,3,2,63399.36
HH_0166830,chiesanuova,3,3,3,98135.19
HH_0166831,chiesanuova,3,3,2,67200.04000000001
HH_0166832,chiesanuova,3,3,1,82422.52
HH_0166833,chiesanuova,3,3,1,32576.079999999998
HH_0166834,chiesanuova,3,3,2,67722.73000000001
HH_0166835,chiesanuova,3,3,2,89113.3
HH_0166836,chiesanuova,3,3,1,74014.68000000001
HH_0166837,chiesanuova,3,3,2,62242.979999999996
HH_0166838,chiesanuova,3,3,1,42520.27
HH_0166839,chiesanuova,3,3,3,88060.53
HH_0166840,chiesanuova,3,3,1,85242.88
HH_0166841,chiesanuova,3,3,1,104979.12
HH_0166842,chiesanuova,3,3,1,99875.65
HH_0166843,chiesanuova,3,3,0,18024.14
HH_0166844,chiesanuova,3,3,1,67139.64
HH_0166845,chiesanuova,3,3,1,34026.83
HH_0166846,chiesanuova,3,3,1,77098.19
HH_0166847,chiesanuova,3,3,1,74856.48
HH_0166848,chiesanuova,3,3,3,108645.51000000001
HH_0166849,chiesanuova,3,3,2,115117.3
HH_0166850,chiesanuova,3,3,2,53516.78
HH_0166851,chiesanuova,3,3,1,95452.48
HH_0166852,chiesanuova,3,3,1,36810.85
HH_0166853,chiesanuova,3,3,2,104225.98999999999
HH_0166854,chiesanuova,3,3,0,16808.7
HH_0166855,chiesanuova,3,3,1,52474.78
HH_0166856,chiesanuova,3,3,2,79659.06
HH_0166857,chiesanuova,3,3,2,69462.27
HH_0166858,chiesanuova,3,3,1,80738.1
HH_0166859,chiesanuova,3,3,2,68702.74
HH_0166860,chiesanuova,3,3,1,52683.92
HH_0166861,chiesanuova,3,3,0,85251.6
HH_0166862,chiesanuova,3,3,2,108358.31
HH_0166863,chiesanuova,3,3,1,34174.64
HH_0166864,chiesanuova,3,3,3,95661.01
HH_0166865,chiesanuova,3,3,2,94433.22
HH_0166866,chiesanuova,3,3,0,74690.47
HH_0166867,chiesanuova,3,3,2,93426.05
HH_0166868,chiesanuova,3,3,1,69913.79000000001
HH_0166869,chiesanuova,3,3,1,98955.14
HH_0166870,chiesanuova,3,3,0,29705.059999999998
HH_0166871,chiesanuova,3,3,2,64934.3
HH_0166872,chiesanuova,3,3,3,71230.67
HH_0166873,chiesanuova,3,3,2,79088.19
HH_0166874,chiesanuova,3,3,0,47447.91
HH_0166875,chiesanuova,3,3,2,68702.33
HH_0166876,chiesanuova,3,3,1,105672.34999999999
HH_0166877,chiesanuova,3,3,1,91315.33
HH_0166878,chiesanuova,3,3,1,82352.03
HH_0166879,chiesanuova,3,3,3,71341.87
HH_0166880,chiesanuova,3,3,1,39010.39
HH_0166881,chiesanuova,3,3,2,70431.66
HH_0166882,chiesanuova,3,3,0,51848.009999999995
HH_0166883,chiesanuova,3,3,3,95145.26999999999
HH_0166884,chiesanuova,3,3,3,74655.32
HH_0166885,chiesanuova,3,3,0,46026.5
HH_0166886,chiesanuova,3,3,1,70014.65
HH_0166887,chiesanuova,3,3,1,45015.06
HH_0166888,chiesanuova,3,3,1,52247.98
HH_0166889,chiesanuova,3,3,1,55351.39
HH_0166890,chiesanuova,3,3,1,106536.26999999999
HH_0166891,chiesanuova,3,3,1,97061.73999999999
HH_0166892,chiesanuova,3,3,1,79337.45999999999
HH_0166893,chiesanuova,3,3,2,52721.479999999996
HH_0166894,chiesanuova,3,3,1,102122.13
HH_0166895,chiesanuova,3,3,2,95198.89
HH_0166896,chiesanuova,3,3,1,72696.98000000001
HH_0166897,chiesanuova,3,3,1,98763.53
HH_0166898,chiesanuova,3,3,1,58764.83
HH_0166899,chiesanuova,3,3,1,118879.23999999999
HH_0166900,chiesanuova,3,3,0,38146.39
HH_0166901,chiesanuova,3,3,1,99380.6
HH_0166902,chiesanuova,3,3,1,55194.869999999995
HH_0166903,chiesanuova,3,3,1,53015.3
HH_0166904,chiesanuova,3,3,3,89386.39
HH_0166905,chiesanuova,3,3,2,81372.73
HH_0166906,chiesanuova,3,3,2,67518.38
HH_0166907,chiesanuova,3,3,1,16259.66
HH_0166908,chiesanuova,3,3,3,88572.39
HH_0166909,chiesanuova,3,3,1,80154.56
HH_0166910,chiesanuova,3,3,0,112590.46
HH_0166911,chiesanuova,3,3,1,129584.49
HH_0166912,chiesanuova,3,3,2,76926.67
HH_0166913,chiesanuova,3,3,2,71378.25
HH_0166914,chiesanuova,3,3,1,87451.65
HH_0166915,chiesanuova,3,3,2,72771.58
HH_0166916,chiesanuova,3,3,1,103923.02
HH_0166917,chiesanuova,3,3,2,97649.81
HH_0166918,chiesanuova,3,3,1,62867.14
HH_0166919,chiesanuova,3,3,0,70369.31
HH_0166920,chiesanuova,3,3,1,113337.47
HH_0166921,chiesanuova,3,3,2,102512.45
HH_0166922,chiesanuova,3,3,1,98587.48
HH_0166923,chiesanuova,3,3,1,100598.20999999999
HH_0166924,chiesanuova,3,3,2,100596.9
HH_0166925,chiesanuova,3,3,3,77259.61
HH_0166926,chiesanuova,3,3,1,90509.37
HH_0166927,chiesanuova,3,3,0,48080.99
HH_0166928,chiesanuova,3,3,2,87052.72
HH_0166929,chiesanuova,3,3,2,105775.61000000002
HH_0166930,chiesanuova,3,3,1,71946.04999999999
HH_0166931,chiesanuova,3,3,1,91581.76000000001
HH_0166932,chiesanuova,3,3,1,67504.6
HH_0166933,chiesanuova,3,3,2,81270.18
HH_0166934,chiesanuova,3,3,1,36875.01
HH_0166935,chiesanuova,3,3,1,100231.07
HH_0166936,chiesanuova,3,3,1,48453.74
HH_0166937,chiesanuova,3,3,1,70326.98000000001
HH_0166938,chiesanuova,3,3,1,95614.08
HH_0166939,chiesanuova,3,3,1,98787.48
HH_0166940,chiesanuova,3,3,1,134221.77
HH_0166941,chiesanuova,3,3,1,104586.04000000001
HH_0166942,chiesanuova,3,3,0,90835.89
HH_0166943,chiesanuova,3,3,1,55134.61
HH_0166944,chiesanuova,3,3,0,67631.35
HH_0166945,chiesanuova,3,3,0,56821.25
HH_0166946,chiesanuova,3,3,0,71430.91
HH_0166947,chiesanuova,3,3,1,76730.72
HH_0166948,chiesanuova,3,3,1,84859.97
HH_0166949,chiesanuova,3,3,1,35143.49
HH_0166950,chiesanuova,3,3,1,68629.53
HH_0166951,chiesanuova,3,3,3,99231.03
HH_0166952,chiesanuova,3,3,2,78065.61
HH_0166953,chiesanuova,3,3,1,66250.12999999999
HH_0166954,chiesanuova,3,3,2,107628.8
HH_0166955,chiesanuova,3,3,3,100028.97
HH_0166956,chiesanuova,3,3,2,83149.62
HH_0166957,chiesanuova,3,3,1,94755.48
HH_0166958,chiesanuova,3,3,2,79134.26
HH_0166959,chiesanuova,3,3,1,75210.48
HH_0166960,chiesanuova,3,3,2,63755.55
HH_0166961,chiesanuova,3,3,1,90612.03
HH_0166962,chiesanuova,3,3,1,97619.28
HH_0166963,chiesanuova,3,3,1,60486.67
HH_0166964,chiesanuova,3,3,2,90495.89
HH_0166965,chiesanuova,3,3,3,71882.45
HH_0166966,chiesanuova,3,3,2,55967.380000000005
HH_0166967,chiesanuova,3,3,1,78319.85999999999
HH_0166968,chiesanuova,3,3,2,86705.08
HH_0166969,chiesanuova,3,3,1,83797.47
HH_0166970,chiesanuova,3,3,1,69382.66
HH_0166971,chiesanuova,3,3,2,95312.5
HH_0166972,chiesanuova,3,3,0,27928.36
HH_0166973,chiesanuova,3,3,1,75380.97
HH_0166974,chiesanuova,3,3,0,81727.04
HH_0166975,chiesanuova,3,3,1,58014.89
HH_0166976,chiesanuova,3,3,2,78398.31
HH_0166977,chiesanuova,3,3,1,82536.51999999999
HH_0166978,chiesanuova,3,3,2,98863.86
HH_0166979,chiesanuova,3,3,3,71378.51
HH_0166980,chiesanuova,3,3,1,114915.59
HH_0166981,chiesanuova,3,3,1,16352.3
HH_0166982,chiesanuova,3,3,2,77139.29000000001
HH_0166983,chiesanuova,3,3,2,82018.81
HH_0166984,chiesanuova,3,3,2,67727.27
HH_0166985,chiesanuova,3,3,2,111703.48999999999
HH_0166986,chiesanuova,3,3,1,71080.48000000001
HH_0166987,chiesanuova,3,3,1,53382.81
HH_0166988,chiesanuova,3,3,1,83627.88
HH_0166989,chiesanuova,3,3,2,110031.77
HH_0166990,chiesanuova,3,3,2,94098.94
HH_0166991,chiesanuova,3,3,1,65555.92
HH_0166992,chiesanuova,3,3,1,42595.19
HH_0166993,chiesanuova,3,3,1,69340.86
HH_0166994,chiesanuova,3,3,2,99737.25
HH_0166995,chiesanuova,3,3,1,61892.7
HH_0166996,chiesanuova,3,3,1,90525.76999999999
HH_0166997,chiesanuova,3,3,0,12450.56
HH_0166998,chiesanuova,3,3,1,85278.4
HH_0166999,chiesanuova,3,3,1,74015.37
HH_0167000,chiesanuova,3,3,2,81743.81999999999
HH_0167001,chiesanuova,3,3,1,48316.03
HH_0167002,chiesanuova,3,3,1,103927.4
HH_0167003,chiesanuova,3,3,3,81413.04
HH_0167004,chiesanuova,3,3,1,59918.46
HH_0167005,chiesanuova,3,3,1,86236.32
HH_0167006,chiesanuova,3,3,2,80713.41
HH_0167007,chiesanuova,3,3,1,65198.84
HH_0167008,chiesanuova,3,3,0,79404.78
HH_0167009,chiesanuova,3,3,1,67266.81
HH_0167010,chiesanuova,3,3,2,103575.45
HH_0167011,chiesanuova,3,3,2,66798.53
HH_0167012,chiesanuova,3,3,2,90811.95000000001
HH_0167013,chiesanuova,3,3,1,27783.85
HH_0167014,chiesanuova,3,3,1,52862.14
HH_0167015,chiesanuova,3,3,1,62317.46000000001
HH_0167016,chiesanuova,3,3,2,120587.04
HH_0167017,chiesanuova,3,3,2,84285.6
HH_0167018,chiesanuova,4,4,3,134195.1
HH_0167019,chiesanuova,4,4,1,54084.65
HH_0167020,chiesanuova,4,4,3,139537.37
HH_0167021,chiesanuova,4,4,1,86573.91
HH_0167022,chiesanuova,4,4,2,70491.72
HH_0167023,chiesanuova,4,4,2,68622.19
HH_0167024,chiesanuova,4,4,1,129173.46
HH_0167025,chiesanuova,4,4,0,126108.65000000001
HH_0167026,chiesanuova,4,4,1,76780.59
HH_0167027,chiesanuova,4,4,1,106667.78
HH_0167028,chiesanuova,4,4,1,58729.770000000004
HH_0167029,chiesanuova,4,4,3,100919.73000000001
HH_0167030,chiesanuova,4,4,2,104838.38
HH_0167031,chiesanuova,4,4,1,111521.41
HH_0167032,chiesanuova,4,4,2,117948.41
HH_0167033,chiesanuova,4,4,1,47324.11
HH_0167034,chiesanuova,4,4,1,75481.81
HH_0167035,chiesanuova,4,4,2,134822.25
HH_0167036,chiesanuova,4,4,1,38766.96
HH_0167037,chiesanuova,4,4,2,123616.48999999999
HH_0167038,chiesanuova,4,4,3,134236.06
HH_0167039,chiesanuova,4,4,1,135119.9
HH_0167040,chiesanuova,4,4,1,94044.98
HH_0167041,chiesanuova,4,4,1,122142.78
HH_0167042,chiesanuova,4,4,2,111439.69
HH_0167043,chiesanuova,4,4,1,128682.53
HH_0167044,chiesanuova,4,4,3,104040.48000000001
HH_0167045,chiesanuova,4,4,1,94541.07
HH_0167046,chiesanuova,4,4,0,63551.32000000001
HH_0167047,chiesanuova,4,4,1,102897.82
HH_0167048,chiesanuova,4,4,1,138968.31
HH_0167049,chiesanuova,4,4,3,84486.01999999999
HH_0167050,chiesanuova,4,4,1,125092.37
HH_0167051,chiesanuova,4,4,1,89879.51000000001
HH_0167052,chiesanuova,4,4,2,89105.5
HH_0167053,chiesanuova,4,4,2,103952.5
HH_0167054,chiesanuova,4,4,1,139374.56
HH_0167055,chiesanuova,4,4,2,55821.97
HH_0167056,chiesanuova,4,4,1,124338.66
HH_0167057,chiesanuova,4,4,1,150884.34
HH_0167058,chiesanuova,4,4,3,114364.5
HH_0167059,chiesanuova,4,4,1,129286.11
HH_0167060,chiesanuova,4,4,2,112812.53
HH_0167061,chiesanuova,4,4,1,83459.84
HH_0167062,chiesanuova,4,4,3,89659.94
HH_0167063,chiesanuova,4,4,1,63385.490000000005
HH_0167064,chiesanuova,4,4,1,73515.05
HH_0167065,chiesanuova,4,4,2,115667.06999999999
HH_0167066,chiesanuova,4,4,1,98799.3
HH_0167067,chiesanuova,4,4,1,66065.32
HH_0167068,chiesanuova,4,4,3,87151.38
HH_0167069,chiesanuova,4,4,2,125380.97
HH_0167070,chiesanuova,4,4,2,92927.06
HH_0167071,chiesanuova,4,4,1,104214.27
HH_0167072,chiesanuova,4,4,1,80865.38
HH_0167073,chiesanuova,4,4,2,136073.61
HH_0167074,chiesanuova,4,4,3,109615.98
HH_0167075,chiesanuova,4,4,1,67844.14
HH_0167076,chiesanuova,4,4,3,113274.25
HH_0167077,chiesanuova,4,4,0,51612.65
HH_0167078,chiesanuova,4,4,2,100763.76
HH_0167079,chiesanuova,4,4,1,95567.82
HH_0167080,chiesanuova,4,4,2,66878.14
HH_0167081,chiesanuova,4,4,1,85847.33
HH_0167082,chiesanuova,4,4,2,154774.85
HH_0167083,chiesanuova,4,4,1,48707.4
HH_0167084,chiesanuova,4,4,2,91371.08
HH_0167085,chiesanuova,4,4,2,61876.45
