area_id,area_name,quartiere_name,zona_name,sex,age_group,citizenship,population
48,Michelino,San Donato - San Vitale,San Donato,Femmine,55-64,Italiana,249
48,Michelino,San Donato - San Vitale,San Donato,Maschi,35-44,Italiana,287
49,Via Mondo,San Donato - San Vitale,San Donato,Femmine,65 e oltre,Straniera,88
49,Via Mondo,San Donato - San Vitale,San Donato,Maschi,25-34,Straniera,87
49,Via Mondo,San Donato - San Vitale,San Donato,Maschi,35-44,Italiana,442
50,Osservanza,Santo Stefano,Colli,Maschi,35-44,Italiana,193
51,San Michele in Bosco,Santo Stefano,Colli,Femmine,55-64,Italiana,198
53,Galvani-1,Santo Stefano,Galvani,Maschi,06-14,Italiana,47
54,Galvani-2,Santo Stefano,Galvani,Maschi,55-64,Italiana,674
56,Mezzofanti,Santo Stefano,Murri,Femmine,65 e oltre,Straniera,71
56,Mezzofanti,Santo Stefano,Murri,Maschi,03-05,Italiana,77
57,Siepelunga,Santo Stefano,Murri,Femmine,03-05,Straniera,1
57,Siepelunga,Santo Stefano,Murri,Femmine,25-34,Italiana,96
61,Irnerio-2,Santo Stefano,Irnerio,Femmine,25-34,Italiana,392
61,Irnerio-2,Santo Stefano,Irnerio,Femmine,25-34,Straniera,130
61,Irnerio-2,Santo Stefano,Irnerio,Femmine,65 e oltre,Straniera,75
62,Cirenaica,San Donato - San Vitale,San Vitale,Femmine,65 e oltre,Italiana,1182
62,Cirenaica,San Donato - San Vitale,San Vitale,Maschi,06-14,Straniera,48
64,Via Larga,San Donato - San Vitale,San Vitale,Femmine,25-34,Italiana,40
64,Via Larga,San Donato - San Vitale,San Vitale,Femmine,25-34,Straniera,22
64,Via Larga,San Donato - San Vitale,San Vitale,Femmine,55-64,Straniera,6
64,Via Larga,San Donato - San Vitale,San Vitale,Maschi,15-24,Italiana,131
65,Roveri,San Donato - San Vitale,San Vitale,Femmine,15-24,Straniera,5
65,Roveri,San Donato - San Vitale,San Vitale,Femmine,45-54,Straniera,7
65,Roveri,San Donato - San Vitale,San Vitale,Maschi,03-05,Straniera,3
65,Roveri,San Donato - San Vitale,San Vitale,Maschi,06-14,Straniera,7
66,Ospedale Sant'Orsola,San Donato - San Vitale,San Vitale,Femmine,25-34,Italiana,6
67,Mengoli,San Donato - San Vitale,San Vitale,Femmine,02 e prima,Italiana,100
67,Mengoli,San Donato - San Vitale,San Vitale,Femmine,25-34,Straniera,56
67,Mengoli,San Donato - San Vitale,San Vitale,Femmine,25-34,Straniera,70
67,Mengoli,San Donato - San Vitale,San Vitale,Maschi,15-24,Italiana,316
67,Mengoli,San Donato - San Vitale,San Vitale,Maschi,65 e oltre,Italiana,944
68,Guelfa,San Donato - San Vitale,San Vitale,Femmine,03-05,Straniera,20
68,Guelfa,San Donato - San Vitale,San Vitale,Femmine,06-14,Straniera,53
68,Guelfa,San Donato - San Vitale,San Vitale,Femmine,15-24,Italiana,192
68,Guelfa,San Donato - San Vitale,San Vitale,Femmine,25-34,Italiana,255
68,Guelfa,San Donato - San Vitale,San Vitale,Femmine,35-44,Italiana,407
68,Guelfa,San Donato - San Vitale,San Vitale,Femmine,65 e oltre,Italiana,836
68,Guelfa,San Donato - San Vitale,San Vitale,Maschi,02 e prima,Straniera,9
68,Guelfa,San Donato - San Vitale,San Vitale,Maschi,15-24,Italiana,202
68,Guelfa,San Donato - San Vitale,San Vitale,Maschi,25-34,Italiana,163
69,Croce del Biacco,San Donato - San Vitale,San Vitale,Femmine,25-34,Italiana,125
69,Croce del Biacco,San Donato - San Vitale,San Vitale,Femmine,35-44,Straniera,93
69,Croce del Biacco,San Donato - San Vitale,San Vitale,Maschi,03-05,Straniera,16
69,Croce del Biacco,San Donato - San Vitale,San Vitale,Maschi,35-44,Italiana,248
69,Croce del Biacco,San Donato - San Vitale,San Vitale,Maschi,65 e oltre,Straniera,21
70,Stradelli Guelfi,San Donato - San Vitale,San Vitale,Femmine,35-44,Straniera,1
70,Stradelli Guelfi,San Donato - San Vitale,San Vitale,Femmine,55-64,Italiana,35
70,Stradelli Guelfi,San Donato - San Vitale,San Vitale,Maschi,25-34,Italiana,3
70,Stradelli Guelfi,San Donato - San Vitale,San Vitale,Maschi,65 e oltre,Italiana,27
71,Stadio-Meloncello,Porto - Saragozza,Costa Saragozza,Femmine,03-05,Straniera,3
71,Stadio-Meloncello,Porto - Saragozza,Costa Saragozza,Femmine,06-14,Straniera,16
71,Stadio-Meloncello,Porto - Saragozza,Costa Saragozza,Femmine,25-34,Straniera,24
71,Stadio-Meloncello,Porto - Saragozza,Costa Saragozza,Femmine,65 e oltre,Straniera,29
71,Stadio-Meloncello,Porto - Saragozza,Costa Saragozza,Maschi,15-24,Italiana,123
72,XXI Aprile,Porto - Saragozza,Costa Saragozza,Femmine,25-34,Straniera,67
72,XXI Aprile,Porto - Saragozza,Costa Saragozza,Femmine,65 e oltre,Italiana,1715
72,XXI Aprile,Porto - Saragozza,Costa Saragozza,Maschi,03-05,Straniera,11
72,XXI Aprile,Porto - Saragozza,Costa Saragozza,Maschi,35-44,Straniera,119
72,XXI Aprile,Porto - Saragozza,Costa Saragozza,Maschi,55-64,Italiana,740
72,XXI Aprile,Porto - Saragozza,Costa Saragozza,Maschi,55-64,Straniera,60
73,San Giuseppe,Porto - Saragozza,Costa Saragozza,Femmine,25-34,Italiana,187
73,San Giuseppe,Porto - Saragozza,Costa Saragozza,Femmine,65 e oltre,Straniera,58
73,San Giuseppe,Porto - Saragozza,Costa Saragozza,Maschi,25-34,Straniera,22
74,Ravone,Porto - Saragozza,Costa Saragozza,Femmine,25-34,Straniera,5
74,Ravone,Porto - Saragozza,Costa Saragozza,Maschi,03-05,Italiana,13
74,Ravone,Porto - Saragozza,Costa Saragozza,Maschi,55-64,Italiana,94
75,Via del Genio,Porto - Saragozza,Costa Saragozza,Femmine,45-54,Italiana,1
76,San Luca,Porto - Saragozza,Costa Saragozza,Femmine,03-05,Straniera,1
76,San Luca,Porto - Saragozza,Costa Saragozza,Maschi,25-34,Straniera,2
76,San Luca,Porto - Saragozza,Costa Saragozza,Maschi,65 e oltre,Straniera,4
77,Malpighi-2,Porto - Saragozza,Malpighi,Femmine,15-24,Straniera,44
77,Malpighi-2,Porto - Saragozza,Malpighi,Femmine,25-34,Italiana,288
77,Malpighi-2,Porto - Saragozza,Malpighi,Femmine,25-34,Italiana,342
77,Malpighi-2,Porto - Saragozza,Malpighi,Femmine,25-34,Straniera,69
77,Malpighi-2,Porto - Saragozza,Malpighi,Femmine,35-44,Italiana,628
77,Malpighi-2,Porto - Saragozza,Malpighi,Femmine,45-54,Italiana,684
77,Malpighi-2,Porto - Saragozza,Malpighi,Maschi,06-14,Italiana,232
77,Malpighi-2,Porto - Saragozza,Malpighi,Maschi,25-34,Italiana,324
77,Malpighi-2,Porto - Saragozza,Malpighi,Maschi,35-44,Italiana,582
78,Malpighi-1,Porto - Saragozza,Malpighi,Femmine,06-14,Italiana,51
78,Malpighi-1,Porto - Saragozza,Malpighi,Femmine,15-24,Straniera,13
78,Malpighi-1,Porto - Saragozza,Malpighi,Femmine,65 e oltre,Italiana,276
78,Malpighi-1,Porto - Saragozza,Malpighi,Maschi,25-34,Straniera,14
79,Fossolo,Savena,Mazzini,Femmine,25-34,Italiana,159
79,Fossolo,Savena,Mazzini,Femmine,55-64,Italiana,595
79,Fossolo,Savena,Mazzini,Maschi,03-05,Straniera,6
79,Fossolo,Savena,Mazzini,Maschi,45-54,Straniera,32
80,Due Madonne,Savena,Mazzini,Femmine,25-34,Italiana,41
80,Due Madonne,Savena,Mazzini,Femmine,35-44,Straniera,60
80,Due Madonne,Savena,Mazzini,Maschi,25-34,Italiana,65
81,Lungo Savena,Savena,Mazzini,Femmine,25-34,Italiana,5
81,Lungo Savena,Savena,Mazzini,Femmine,45-54,Italiana,11
81,Lungo Savena,Savena,Mazzini,Maschi,02 e prima,Italiana,2
82,Pontevecchio,Savena,Mazzini,Femmine,03-05,Straniera,22
82,Pontevecchio,Savena,Mazzini,Femmine,15-24,Italiana,131
82,Pontevecchio,Savena,Mazzini,Maschi,25-34,Italiana,138
83,Bitone,Savena,Mazzini,Femmine,02 e prima,Straniera,25
83,Bitone,Savena,Mazzini,Maschi,45-54,Italiana,650
84,Cavedone,Savena,Mazzini,Femmine,06-14,Italiana,116
84,Cavedone,Savena,Mazzini,Femmine,25-34,Straniera,15
84,Cavedone,Savena,Mazzini,Maschi,25-34,Italiana,67
85,Via Arno,Savena,Mazzini,Femmine,02 e prima,Straniera,8
85,Via Arno,Savena,Mazzini,Femmine,55-64,Italiana,471
85,Via Arno,Savena,Mazzini,Femmine,65 e oltre,Straniera,53
85,Via Arno,Savena,Mazzini,Maschi,02 e prima,Straniera,9
85,Via Arno,Savena,Mazzini,Maschi,25-34,Italiana,134
85,Via Arno,Savena,Mazzini,Maschi,55-64,Italiana,484
86,Ospedale Bellaria,Savena,Mazzini,Femmine,06-14,Italiana,2
86,Ospedale Bellaria,Savena,Mazzini,Femmine,35-44,Italiana,1
86,Ospedale Bellaria,Savena,Mazzini,Maschi,06-14,Italiana,2
86,Ospedale Bellaria,Savena,Mazzini,Maschi,35-44,Italiana,1
87,Monte Donato,Savena,San Ruffillo,Femmine,03-05,Straniera,1
87,Monte Donato,Savena,San Ruffillo,Femmine,06-14,Straniera,2
87,Monte Donato,Savena,San Ruffillo,Femmine,65 e oltre,Italiana,203
87,Monte Donato,Savena,San Ruffillo,Maschi,06-14,Italiana,50
88,Via Toscana,Savena,San Ruffillo,Femmine,06-14,Italiana,277
89,Corelli,Savena,San Ruffillo,Femmine,35-44,Italiana,381
90,Ponte Savena-La Bastia,Savena,San Ruffillo,Femmine,03-05,Italiana,7
90,Ponte Savena-La Bastia,Savena,San Ruffillo,Femmine,25-34,Italiana,22
90,Ponte Savena-La Bastia,Savena,San Ruffillo,Femmine,35-44,Straniera,20
90,Ponte Savena-La Bastia,Savena,San Ruffillo,Maschi,06-14,Straniera,14
90,Ponte Savena-La Bastia,Savena,San Ruffillo,Maschi,25-34,Straniera,8
99,non indicata,Senza fissa dimora,Senza fissa dimora,Femmine,15-24,Straniera,1
99,non indicata,Senza fissa dimora,Senza fissa dimora,Femmine,25-34,Straniera,8
99,non indicata,Senza fissa dimora,Senza fissa dimora,Maschi,45-54,Italiana,85
1,Lavino di Mezzo,Borgo Panigale - Reno,Borgo Panigale,Femmine,02 e prima,Straniera,1
1,Lavino di Mezzo,Borgo Panigale - Reno,Borgo Panigale,Femmine,25-34,Italiana,10
2,Via del Vivaio,Borgo Panigale - Reno,Borgo Panigale,Femmine,25-34,Italiana,18
2,Via del Vivaio,Borgo Panigale - Reno,Borgo Panigale,Femmine,25-34,Italiana,25
2,Via del Vivaio,Borgo Panigale - Reno,Borgo Panigale,Femmine,35-44,Italiana,55
2,Via del Vivaio,Borgo Panigale - Reno,Borgo Panigale,Femmine,45-54,Straniera,9
2,Via del Vivaio,Borgo Panigale - Reno,Borgo Panigale,Maschi,06-14,Italiana,39
2,Via del Vivaio,Borgo Panigale - Reno,Borgo Panigale,Maschi,65 e oltre,Straniera,1
4,Aeroporto,Borgo Panigale - Reno,Borgo Panigale,Femmine,02 e prima,Straniera,1
4,Aeroporto,Borgo Panigale - Reno,Borgo Panigale,Femmine,65 e oltre,Italiana,35
4,Aeroporto,Borgo Panigale - Reno,Borgo Panigale,Maschi,06-14,Straniera,1
5,La Birra,Borgo Panigale - Reno,Borgo Panigale,Maschi,25-34,Italiana,46
6,Lungo Reno,Borgo Panigale - Reno,Borgo Panigale,Maschi,55-64,Italiana,1
7,Ducati-Villaggio Ina,Borgo Panigale - Reno,Borgo Panigale,Femmine,03-05,Italiana,25
7,Ducati-Villaggio Ina,Borgo Panigale - Reno,Borgo Panigale,Femmine,25-34,Italiana,71
7,Ducati-Villaggio Ina,Borgo Panigale - Reno,Borgo Panigale,Femmine,45-54,Italiana,182
7,Ducati-Villaggio Ina,Borgo Panigale - Reno,Borgo Panigale,Maschi,25-34,Straniera,11
7,Ducati-Villaggio Ina,Borgo Panigale - Reno,Borgo Panigale,Maschi,35-44,Italiana,146
7,Ducati-Villaggio Ina,Borgo Panigale - Reno,Borgo Panigale,Maschi,45-54,Italiana,184
8,Borgo Centro,Borgo Panigale - Reno,Borgo Panigale,Femmine,02 e prima,Straniera,21
8,Borgo Centro,Borgo Panigale - Reno,Borgo Panigale,Femmine,25-34,Italiana,160
8,Borgo Centro,Borgo Panigale - Reno,Borgo Panigale,Femmine,25-34,Italiana,182
8,Borgo Centro,Borgo Panigale - Reno,Borgo Panigale,Maschi,55-64,Straniera,56
9,Triumvirato-Pietra,Borgo Panigale - Reno,Borgo Panigale,Femmine,25-34,Straniera,40
9,Triumvirato-Pietra,Borgo Panigale - Reno,Borgo Panigale,Maschi,55-64,Straniera,54
10,Rigosa,Borgo Panigale - Reno,Borgo Panigale,Femmine,25-34,Straniera,6
10,Rigosa,Borgo Panigale - Reno,Borgo Panigale,Femmine,45-54,Italiana,80
10,Rigosa,Borgo Panigale - Reno,Borgo Panigale,Femmine,55-64,Straniera,11
11,Casteldebole,Borgo Panigale - Reno,Borgo Panigale,Femmine,03-05,Italiana,36
11,Casteldebole,Borgo Panigale - Reno,Borgo Panigale,Femmine,35-44,Italiana,212
11,Casteldebole,Borgo Panigale - Reno,Borgo Panigale,Maschi,15-24,Straniera,33
12,Caserme Rosse-Manifattura,Navile,Bolognina,Femmine,55-64,Straniera,38
12,Caserme Rosse-Manifattura,Navile,Bolognina,Maschi,25-34,Italiana,55
12,Caserme Rosse-Manifattura,Navile,Bolognina,Maschi,35-44,Straniera,44
14,Arcoveggio,Navile,Bolognina,Femmine,15-24,Italiana,255
14,Arcoveggio,Navile,Bolognina,Femmine,65 e oltre,Italiana,1190
14,Arcoveggio,Navile,Bolognina,Maschi,65 e oltre,Italiana,875
16,Ex Mercato Ortofrutticolo,Navile,Bolognina,Femmine,02 e prima,Straniera,4
16,Ex Mercato Ortofrutticolo,Navile,Bolognina,Femmine,35-44,Italiana,92
16,Ex Mercato Ortofrutticolo,Navile,Bolognina,Femmine,65 e oltre,Straniera,7
16,Ex Mercato Ortofrutticolo,Navile,Bolognina,Maschi,02 e prima,Italiana,31
16,Ex Mercato Ortofrutticolo,Navile,Bolognina,Maschi,06-14,Italiana,41
16,Ex Mercato Ortofrutticolo,Navile,Bolognina,Maschi,35-44,Straniera,19
16,Ex Mercato Ortofrutticolo,Navile,Bolognina,Maschi,55-64,Straniera,5
17,Piazza dell'Unita',Navile,Bolognina,Maschi,55-64,Italiana,534
18,San Savino,Navile,Corticella,Femmine,02 e prima,Italiana,70
18,San Savino,Navile,Corticella,Femmine,25-34,Straniera,74
18,San Savino,Navile,Corticella,Femmine,55-64,Straniera,137
18,San Savino,Navile,Corticella,Maschi,06-14,Italiana,276
18,San Savino,Navile,Corticella,Maschi,15-24,Italiana,339
19,Savena Abbandonato,Navile,Corticella,Femmine,03-05,Italiana,8
19,Savena Abbandonato,Navile,Corticella,Femmine,65 e oltre,Straniera,5
20,Croce Coperta,Navile,Corticella,Femmine,55-64,Italiana,460
20,Croce Coperta,Navile,Corticella,Maschi,25-34,Straniera,49
21,Mulino del Gomito,Navile,Corticella,Femmine,06-14,Straniera,10
21,Mulino del Gomito,Navile,Corticella,Maschi,25-34,Straniera,17
23,Laghetti del Rosario,Navile,Lame,Maschi,15-24,Italiana,28
23,Laghetti del Rosario,Navile,Lame,Maschi,55-64,Straniera,4
24,La Noce,Navile,Lame,Femmine,65 e oltre,Italiana,180
25,Tiro A Segno,Navile,Lame,Femmine,25-34,Italiana,6
25,Tiro A Segno,Navile,Lame,Femmine,25-34,Italiana,3
25,Tiro A Segno,Navile,Lame,Femmine,45-54,Italiana,8
25,Tiro A Segno,Navile,Lame,Femmine,65 e oltre,Straniera,1
25,Tiro A Segno,Navile,Lame,Maschi,02 e prima,Italiana,2
25,Tiro A Segno,Navile,Lame,Maschi,15-24,Straniera,1
25,Tiro A Segno,Navile,Lame,Maschi,25-34,Straniera,2
26,Pescarola,Navile,Lame,Femmine,02 e prima,Straniera,8
26,Pescarola,Navile,Lame,Femmine,25-34,Italiana,79
26,Pescarola,Navile,Lame,Femmine,35-44,Straniera,87
26,Pescarola,Navile,Lame,Maschi,02 e prima,Straniera,12
26,Pescarola,Navile,Lame,Maschi,45-54,Straniera,63
27,Lazzaretto,Navile,Lame,Femmine,03-05,Italiana,21
27,Lazzaretto,Navile,Lame,Femmine,06-14,Straniera,3
27,Lazzaretto,Navile,Lame,Femmine,35-44,Straniera,12
29,Marconi-2,Porto - Saragozza,Marconi,Femmine,15-24,Italiana,406
29,Marconi-2,Porto - Saragozza,Marconi,Maschi,45-54,Italiana,784
33,Zanardi,Porto - Saragozza,Saffi,Maschi,06-14,Straniera,42
33,Zanardi,Porto - Saragozza,Saffi,Maschi,35-44,Straniera,99
34,Velodromo,Porto - Saragozza,Saffi,Maschi,15-24,Straniera,33
35,Via Vittorio Veneto,Porto - Saragozza,Saffi,Maschi,65 e oltre,Italiana,459
36,Villaggio della Barca,Borgo Panigale - Reno,Barca,Femmine,25-34,Italiana,104
36,Villaggio della Barca,Borgo Panigale - Reno,Barca,Maschi,06-14,Straniera,68
40,Emilia Ponente,Borgo Panigale - Reno,Santa Viola,Femmine,45-54,Italiana,676
41,Cadriano-Calamosco,San Donato - San Vitale,San Donato,Maschi,35-44,Italiana,40
42,Fiera,San Donato - San Vitale,San Donato,Maschi,35-44,Italiana,1
44,Pilastro,San Donato - San Vitale,San Donato,Femmine,02 e prima,Straniera,25
44,Pilastro,San Donato - San Vitale,San Donato,Femmine,15-24,Straniera,95
44,Pilastro,San Donato - San Vitale,San Donato,Maschi,15-24,Straniera,123
45,CAAB,San Donato - San Vitale,San Donato,Femmine,15-24,Italiana,21
45,CAAB,San Donato - San Vitale,San Donato,Femmine,45-54,Italiana,24
45,CAAB,San Donato - San Vitale,San Donato,Maschi,25-34,Straniera,9
47,Via del Lavoro,San Donato - San Vitale,San Donato,Femmine,25-34,Italiana,215
48,Michelino,San Donato - San Vitale,San Donato,Femmine,06-14,Italiana,103
48,Michelino,San Donato - San Vitale,San Donato,Femmine,25-34,Straniera,54
48,Michelino,San Donato - San Vitale,San Donato,Femmine,35-44,Italiana,231
48,Michelino,San Donato - San Vitale,San Donato,Maschi,25-34,Straniera,55
49,Via Mondo,San Donato - San Vitale,San Donato,Femmine,06-14,Italiana,167
49,Via Mondo,San Donato - San Vitale,San Donato,Maschi,25-34,Italiana,233
50,Osservanza,Santo Stefano,Colli,Femmine,03-05,Italiana,29
50,Osservanza,Santo Stefano,Colli,Femmine,25-34,Italiana,100
52,Paderno,Santo Stefano,Colli,Femmine,03-05,Straniera,1
52,Paderno,Santo Stefano,Colli,Femmine,06-14,Straniera,8
52,Paderno,Santo Stefano,Colli,Femmine,25-34,Italiana,33
52,Paderno,Santo Stefano,Colli,Maschi,25-34,Straniera,23
52,Paderno,Santo Stefano,Colli,Maschi,55-64,Italiana,106
53,Galvani-1,Santo Stefano,Galvani,Femmine,06-14,Straniera,3
53,Galvani-1,Santo Stefano,Galvani,Femmine,15-24,Italiana,73
53,Galvani-1,Santo Stefano,Galvani,Femmine,15-24,Straniera,9
53,Galvani-1,Santo Stefano,Galvani,Maschi,15-24,Straniera,11
53,Galvani-1,Santo Stefano,Galvani,Maschi,45-54,Italiana,96
53,Galvani-1,Santo Stefano,Galvani,Maschi,55-64,Italiana,127
54,Galvani-2,Santo Stefano,Galvani,Femmine,06-14,Straniera,54
54,Galvani-2,Santo Stefano,Galvani,Femmine,65 e oltre,Italiana,1511
54,Galvani-2,Santo Stefano,Galvani,Maschi,03-05,Italiana,85
55,Giardini Margherita,Santo Stefano,Murri,Femmine,25-34,Italiana,2
56,Mezzofanti,Santo Stefano,Murri,Femmine,02 e prima,Straniera,6
56,Mezzofanti,Santo Stefano,Murri,Femmine,55-64,Italiana,538
56,Mezzofanti,Santo Stefano,Murri,Femmine,65 e oltre,Italiana,1077
56,Mezzofanti,Santo Stefano,Murri,Maschi,02 e prima,Straniera,4
56,Mezzofanti,Santo Stefano,Murri,Maschi,15-24,Straniera,26
56,Mezzofanti,Santo Stefano,Murri,Maschi,25-34,Italiana,193
56,Mezzofanti,Santo Stefano,Murri,Maschi,65 e oltre,Italiana,809
57,Siepelunga,Santo Stefano,Murri,Maschi,06-14,Straniera,6
58,Dagnini,Santo Stefano,Murri,Maschi,06-14,Straniera,29
58,Dagnini,Santo Stefano,Murri,Maschi,65 e oltre,Straniera,19
59,Chiesanuova,Santo Stefano,Murri,Femmine,25-34,Italiana,206
59,Chiesanuova,Santo Stefano,Murri,Femmine,25-34,Italiana,240
59,Chiesanuova,Santo Stefano,Murri,Femmine,35-44,Straniera,92
59,Chiesanuova,Santo Stefano,Murri,Femmine,45-54,Straniera,105
59,Chiesanuova,Santo Stefano,Murri,Maschi,25-34,Straniera,35
59,Chiesanuova,Santo Stefano,Murri,Maschi,25-34,Italiana,258
59,Chiesanuova,Santo Stefano,Murri,Maschi,25-34,Straniera,34
60,Irnerio-1,Santo Stefano,Irnerio,Femmine,15-24,Italiana,125
60,Irnerio-1,Santo Stefano,Irnerio,Femmine,65 e oltre,Straniera,26
61,Irnerio-2,Santo Stefano,Irnerio,Femmine,02 e prima,Italiana,60
61,Irnerio-2,Santo Stefano,Irnerio,Femmine,03-05,Straniera,18
61,Irnerio-2,Santo Stefano,Irnerio,Femmine,06-14,Italiana,193
61,Irnerio-2,Santo Stefano,Irnerio,Femmine,45-54,Italiana,590
61,Irnerio-2,Santo Stefano,Irnerio,Maschi,03-05,Straniera,19
61,Irnerio-2,Santo Stefano,Irnerio,Maschi,06-14,Italiana,225
61,Irnerio-2,Santo Stefano,Irnerio,Maschi,15-24,Straniera,66
61,Irnerio-2,Santo Stefano,Irnerio,Maschi,25-34,Italiana,465
61,Irnerio-2,Santo Stefano,Irnerio,Maschi,45-54,Italiana,593
61,Irnerio-2,Santo Stefano,Irnerio,Maschi,55-64,Straniera,53
62,Cirenaica,San Donato - San Vitale,San Vitale,Femmine,06-14,Straniera,56
62,Cirenaica,San Donato - San Vitale,San Vitale,Femmine,35-44,Italiana,514
62,Cirenaica,San Donato - San Vitale,San Vitale,Maschi,02 e prima,Straniera,17
62,Cirenaica,San Donato - San Vitale,San Vitale,Maschi,25-34,Straniera,75
62,Cirenaica,San Donato - San Vitale,San Vitale,Maschi,65 e oltre,Italiana,838
63,Scandellara,San Donato - San Vitale,San Vitale,Maschi,06-14,Italiana,32
64,Via Larga,San Donato - San Vitale,San Vitale,Femmine,06-14,Straniera,4
64,Via Larga,San Donato - San Vitale,San Vitale,Maschi,03-05,Italiana,24
64,Via Larga,San Donato - San Vitale,San Vitale,Maschi,15-24,Straniera,12
64,Via Larga,San Donato - San Vitale,San Vitale,Maschi,25-34,Italiana,60
64,Via Larga,San Donato - San Vitale,San Vitale,Maschi,25-34,Italiana,30
65,Roveri,San Donato - San Vitale,San Vitale,Femmine,25-34,Italiana,9
65,Roveri,San Donato - San Vitale,San Vitale,Maschi,02 e prima,Italiana,8
65,Roveri,San Donato - San Vitale,San Vitale,Maschi,25-34,Straniera,175
65,Roveri,San Donato - San Vitale,San Vitale,Maschi,35-44,Straniera,135
66,Ospedale Sant'Orsola,San Donato - San Vitale,San Vitale,Femmine,25-34,Straniera,1
66,Ospedale Sant'Orsola,San Donato - San Vitale,San Vitale,Maschi,25-34,Italiana,5
66,Ospedale Sant'Orsola,San Donato - San Vitale,San Vitale,Maschi,25-34,Straniera,1
66,Ospedale Sant'Orsola,San Donato - San Vitale,San Vitale,Maschi,45-54,Italiana,2
67,Mengoli,San Donato - San Vitale,San Vitale,Femmine,02 e prima,Straniera,14
67,Mengoli,San Donato - San Vitale,San Vitale,Maschi,25-34,Italiana,257
67,Mengoli,San Donato - San Vitale,San Vitale,Maschi,25-34,Italiana,372
68,Guelfa,San Donato - San Vitale,San Vitale,Maschi,02 e prima,Italiana,61
68,Guelfa,San Donato - San Vitale,San Vitale,Maschi,03-05,Italiana,74
68,Guelfa,San Donato - San Vitale,San Vitale,Maschi,06-14,Italiana,159
68,Guelfa,San Donato - San Vitale,San Vitale,Maschi,25-34,Straniera,71
68,Guelfa,San Donato - San Vitale,San Vitale,Maschi,55-64,Straniera,49
69,Croce del Biacco,San Donato - San Vitale,San Vitale,Femmine,45-54,Straniera,72
69,Croce del Biacco,San Donato - San Vitale,San Vitale,Femmine,55-64,Italiana,311
69,Croce del Biacco,San Donato - San Vitale,San Vitale,Maschi,03-05,Italiana,46
69,Croce del Biacco,San Donato - San Vitale,San Vitale,Maschi,25-34,Straniera,26
69,Croce del Biacco,San Donato - San Vitale,San Vitale,Maschi,45-54,Italiana,276
70,Stradelli Guelfi,San Donato - San Vitale,San Vitale,Femmine,15-24,Italiana,11
70,Stradelli Guelfi,San Donato - San Vitale,San Vitale,Femmine,35-44,Italiana,17
70,Stradelli Guelfi,San Donato - San Vitale,San Vitale,Femmine,45-54,Italiana,28
70,Stradelli Guelfi,San Donato - San Vitale,San Vitale,Maschi,06-14,Italiana,10
70,Stradelli Guelfi,San Donato - San Vitale,San Vitale,Maschi,45-54,Straniera,2
71,Stadio-Meloncello,Porto - Saragozza,Costa Saragozza,Femmine,35-44,Italiana,205
71,Stadio-Meloncello,Porto - Saragozza,Costa Saragozza,Femmine,55-64,Straniera,39
71,Stadio-Meloncello,Porto - Saragozza,Costa Saragozza,Maschi,03-05,Italiana,30
71,Stadio-Meloncello,Porto - Saragozza,Costa Saragozza,Maschi,35-44,Straniera,42
71,Stadio-Meloncello,Porto - Saragozza,Costa Saragozza,Maschi,55-64,Straniera,11
72,XXI Aprile,Porto - Saragozza,Costa Saragozza,Femmine,02 e prima,Straniera,12
72,XXI Aprile,Porto - Saragozza,Costa Saragozza,Maschi,15-24,Straniera,77
72,XXI Aprile,Porto - Saragozza,Costa Saragozza,Maschi,65 e oltre,Straniera,25
73,San Giuseppe,Porto - Saragozza,Costa Saragozza,Femmine,03-05,Italiana,49
73,San Giuseppe,Porto - Saragozza,Costa Saragozza,Femmine,06-14,Italiana,183
73,San Giuseppe,Porto - Saragozza,Costa Saragozza,Femmine,45-54,Straniera,50
73,San Giuseppe,Porto - Saragozza,Costa Saragozza,Femmine,65 e oltre,Italiana,984
73,San Giuseppe,Porto - Saragozza,Costa Saragozza,Maschi,15-24,Italiana,291
73,San Giuseppe,Porto - Saragozza,Costa Saragozza,Maschi,45-54,Italiana,395
74,Ravone,Porto - Saragozza,Costa Saragozza,Femmine,02 e prima,Italiana,9
74,Ravone,Porto - Saragozza,Costa Saragozza,Maschi,02 e prima,Italiana,6
74,Ravone,Porto - Saragozza,Costa Saragozza,Maschi,25-34,Straniera,3
74,Ravone,Porto - Saragozza,Costa Saragozza,Maschi,25-34,Italiana,28
74,Ravone,Porto - Saragozza,Costa Saragozza,Maschi,35-44,Italiana,51
74,Ravone,Porto - Saragozza,Costa Saragozza,Maschi,65 e oltre,Straniera,1
75,Via del Genio,Porto - Saragozza,Costa Saragozza,Femmine,25-34,Italiana,2
75,Via del Genio,Porto - Saragozza,Costa Saragozza,Femmine,35-44,Italiana,1
75,Via del Genio,Porto - Saragozza,Costa Saragozza,Maschi,45-54,Italiana,1
76,San Luca,Porto - Saragozza,Costa Saragozza,Femmine,15-24,Straniera,1
76,San Luca,Porto - Saragozza,Costa Saragozza,Femmine,65 e oltre,Straniera,7
76,San Luca,Porto - Saragozza,Costa Saragozza,Maschi,35-44,Straniera,7
76,San Luca,Porto - Saragozza,Costa Saragozza,Maschi,65 e oltre,Italiana,81
77,Malpighi-2,Porto - Saragozza,Malpighi,Femmine,02 e prima,Straniera,11
