year,area_name,quartiere_name,zona_name,census_section,n_local_units,n_workers_private,n_workers_public,n_students
2019,CAAB,San Donato - San Vitale,San Donato,1125,38,496,0,0
2019,OSSERVANZA,Santo Stefano,Colli,1137,10,9,0,0
2019,OSSERVANZA,Santo Stefano,Colli,1142,14,90,0,0
2019,OSSERVANZA,Santo Stefano,Colli,1146,2,2,0,0
2019,OSSERVANZA,Santo Stefano,Colli,1156,25,77,0,0
2019,SAN MICHELE IN BOSCO,Santo Stefano,Colli,1166,14,86,0,0
2019,PADERNO,Santo Stefano,Colli,1187,5,6,0,0
2019,PADERNO,Santo Stefano,Colli,1204,1,1,0,0
2019,GALVANI-1,Santo Stefano,Galvani,1215,24,195,0,0
2019,GALVANI-2,Santo Stefano,Galvani,1235,69,141,0,0
2019,GALVANI-2,Santo Stefano,Galvani,1247,34,111,0,0
2019,GALVANI-2,Santo Stefano,Galvani,1251,34,79,0,0
2019,GALVANI-2,Santo Stefano,Galvani,1254,10,43,0,0
2019,GALVANI-2,Santo Stefano,Galvani,1255,38,53,0,0
2019,GALVANI-2,Santo Stefano,Galvani,1259,12,13,0,0
2019,GALVANI-2,Santo Stefano,Galvani,1283,23,58,0,0
2019,GALVANI-2,Santo Stefano,Galvani,1285,48,92,0,0
2019,GALVANI-2,Santo Stefano,Galvani,1287,32,34,0,0
2019,GALVANI-2,Santo Stefano,Galvani,1289,40,41,0,0
2019,MEZZOFANTI,Santo Stefano,Murri,1302,11,11,0,0
2019,MEZZOFANTI,Santo Stefano,Murri,1303,60,83,0,0
2019,MEZZOFANTI,Santo Stefano,Murri,1305,95,172,0,0
2019,MEZZOFANTI,Santo Stefano,Murri,1318,32,588,0,0
2019,MEZZOFANTI,Santo Stefano,Murri,1320,10,10,0,0
2019,DAGNINI,Santo Stefano,Murri,1329,14,15,0,0
2019,MEZZOFANTI,Santo Stefano,Murri,1337,99,164,0,0
2019,MEZZOFANTI,Santo Stefano,Murri,1338,68,155,0,45
2019,MEZZOFANTI,Santo Stefano,Murri,1342,9,9,0,0
2019,DAGNINI,Santo Stefano,Murri,1349,16,17,0,0
2019,MEZZOFANTI,Santo Stefano,Murri,1358,16,22,0,0
2019,DAGNINI,Santo Stefano,Murri,1362,5,5,0,0
2019,DAGNINI,Santo Stefano,Murri,1373,29,39,0,0
2019,SIEPELUNGA,Santo Stefano,Murri,1378,47,56,0,0
2019,SIEPELUNGA,Santo Stefano,Murri,1382,9,17,0,0
2019,CHIESANUOVA,Santo Stefano,Murri,1416,8,12,0,0
2019,CHIESANUOVA,Santo Stefano,Murri,1431,7,10,0,0
2019,CHIESANUOVA,Santo Stefano,Murri,1434,4,4,0,0
2019,IRNERIO-2,Santo Stefano,Irnerio,1467,33,198,0,0
2019,IRNERIO-1,Santo Stefano,Irnerio,1488,9,11,0,0
2019,IRNERIO-2,Santo Stefano,Irnerio,1502,2,0,0,0
2019,IRNERIO-1,Santo Stefano,Irnerio,1515,11,41,0,0
2019,IRNERIO-2,Santo Stefano,Irnerio,1532,35,56,0,0
2019,IRNERIO-2,Santo Stefano,Irnerio,1537,19,34,0,0
2019,IRNERIO-1,Santo Stefano,Irnerio,1540,16,20,0,0
2019,IRNERIO-2,Santo Stefano,Irnerio,1550,50,126,0,0
2019,MENGOLI,San Donato - San Vitale,S. Vitale,1567,31,48,0,0
2019,CIRENAICA,San Donato - San Vitale,S. Vitale,1577,3,8,0,28
2019,CIRENAICA,San Donato - San Vitale,S. Vitale,1586,7,8,0,0
2019,CIRENAICA,San Donato - San Vitale,S. Vitale,1602,3,17,0,0
2019,MENGOLI,San Donato - San Vitale,S. Vitale,1613,20,34,0,0
2019,MENGOLI,San Donato - San Vitale,S. Vitale,1619,3,4,0,0
2019,MENGOLI,San Donato - San Vitale,S. Vitale,1648,18,35,0,0
2019,MENGOLI,San Donato - San Vitale,S. Vitale,1652,10,19,0,0
2019,VIA LARGA,San Donato - San Vitale,S. Vitale,1668,3,103,0,0
2019,ROVERI,San Donato - San Vitale,S. Vitale,1670,3,102,0,0
2019,ROVERI,San Donato - San Vitale,S. Vitale,1674,12,50,0,0
2019,VIA LARGA,San Donato - San Vitale,S. Vitale,1689,35,241,0,0
2019,ROVERI,San Donato - San Vitale,S. Vitale,1704,17,152,0,0
2019,ROVERI,San Donato - San Vitale,S. Vitale,1706,10,53,0,0
2019,ROVERI,San Donato - San Vitale,S. Vitale,1711,23,157,0,0
2019,GUELFA,San Donato - San Vitale,S. Vitale,1722,29,50,0,27
2019,GUELFA,San Donato - San Vitale,S. Vitale,1728,24,48,0,0
2019,ROVERI,San Donato - San Vitale,S. Vitale,1733,55,1001,0,0
2019,CROCE DEL BIACCO,San Donato - San Vitale,S. Vitale,1739,10,26,0,0
2019,ROVERI,San Donato - San Vitale,S. Vitale,1741,60,717,0,0
2019,CROCE DEL BIACCO,San Donato - San Vitale,S. Vitale,1756,9,19,0,0
2019,STRADELLI GUELFI,San Donato - San Vitale,S. Vitale,1758,13,16,0,0
2019,STRADELLI GUELFI,San Donato - San Vitale,S. Vitale,1761,3,16,0,0
2019,CROCE DEL BIACCO,San Donato - San Vitale,S. Vitale,1766,12,34,0,0
2019,GUELFA,San Donato - San Vitale,S. Vitale,1772,20,29,0,74
2019,GUELFA,San Donato - San Vitale,S. Vitale,1774,12,32,0,0
2019,GUELFA,San Donato - San Vitale,S. Vitale,1779,44,103,0,0
2019,STADIO-MELONCELLO,Porto - Saragozza,Costa Saragozza,1782,7,29,0,0
2019,XXI APRILE,Porto - Saragozza,Costa Saragozza,1783,4,9,0,0
2019,SAN GIUSEPPE,Porto - Saragozza,Costa Saragozza,1811,35,50,0,0
2019,STADIO-MELONCELLO,Porto - Saragozza,Costa Saragozza,1813,7,10,0,0
2019,XXI APRILE,Porto - Saragozza,Costa Saragozza,1843,5,5,0,0
2019,XXI APRILE,Porto - Saragozza,Costa Saragozza,1860,30,33,0,0
2019,SAN GIUSEPPE,Porto - Saragozza,Costa Saragozza,1865,6,6,0,0
2019,SAN GIUSEPPE,Porto - Saragozza,Costa Saragozza,1871,31,52,0,0
2019,STADIO-MELONCELLO,Porto - Saragozza,Costa Saragozza,1880,74,104,0,0
2019,RAVONE,Porto - Saragozza,Costa Saragozza,1892,2,2,0,0
2019,SAN GIUSEPPE,Porto - Saragozza,Costa Saragozza,1902,52,79,0,0
2019,VIA DEL GENIO,Porto - Saragozza,Costa Saragozza,1910,1,1,0,0
2019,SAN LUCA,Porto - Saragozza,Costa Saragozza,1920,1,1,0,0
2019,MALPIGHI-2,Porto - Saragozza,Malpighi,1930,4,4,0,0
2019,MALPIGHI-2,Porto - Saragozza,Malpighi,1935,37,80,0,0
2019,MALPIGHI-1,Porto - Saragozza,Malpighi,1950,78,212,0,0
2019,MALPIGHI-1,Porto - Saragozza,Malpighi,1952,139,273,0,0
2019,MALPIGHI-1,Porto - Saragozza,Malpighi,1954,1,8,0,0
2019,MALPIGHI-1,Porto - Saragozza,Malpighi,1969,23,35,0,0
2019,MALPIGHI-2,Porto - Saragozza,Malpighi,1973,34,140,0,0
2019,MALPIGHI-2,Porto - Saragozza,Malpighi,1987,4,10,0,1104
2019,MALPIGHI-2,Porto - Saragozza,Malpighi,1993,6,15,0,60
2019,FOSSOLO,Savena,Mazzini,2009,17,20,0,25
2019,PONTEVECCHIO,Savena,Mazzini,2021,12,17,0,0
2019,PONTEVECCHIO,Savena,Mazzini,2060,4,5,0,37
2019,PONTEVECCHIO,Savena,Mazzini,2064,17,34,0,0
2019,PONTEVECCHIO,Savena,Mazzini,2069,28,56,0,0
2019,BITONE,Savena,Mazzini,2093,16,36,0,197
2019,VIA ARNO,Savena,Mazzini,2120,26,47,0,0
2019,VIA ARNO,Savena,Mazzini,2135,3,4,0,0
2019,VIA ARNO,Savena,Mazzini,2149,60,118,0,25
2019,VIA TOSCANA,Savena,S. Ruffillo,2164,10,10,0,0
2019,VIA TOSCANA,Savena,S. Ruffillo,2170,19,21,0,0
2019,VIA TOSCANA,Savena,S. Ruffillo,2218,19,30,0,75
2019,VIA TOSCANA,Savena,S. Ruffillo,2243,11,18,0,0
2019,CORELLI,Savena,S. Ruffillo,2246,5,5,0,0
2019,CORELLI,Savena,S. Ruffillo,2249,2,2,0,0
2019,CORELLI,Savena,S. Ruffillo,2269,15,26,0,0
2019,CORELLI,Savena,S. Ruffillo,2272,20,43,0,0
2019,VIA TOSCANA,Savena,S. Ruffillo,2300,9,10,0,0
2019,PONTE SAVENA-LA BASTIA,Savena,S. Ruffillo,2311,8,10,0,0
2019,MONTE DONATO,Savena,S. Ruffillo,2322,2,2,0,0
2018,BARGELLINO,Borgo Panigale - Reno,Borgo Panigale,26,5,92,0,0
2018,AEROPORTO,Borgo Panigale - Reno,Borgo Panigale,33,2,11,0,0
2018,AEROPORTO,Borgo Panigale - Reno,Borgo Panigale,42,2,3,0,0
2018,AEROPORTO,Borgo Panigale - Reno,Borgo Panigale,45,5,35,0,0
2018,LA BIRRA,Borgo Panigale - Reno,Borgo Panigale,59,9,20,0,0
2018,LA BIRRA,Borgo Panigale - Reno,Borgo Panigale,62,16,20,0,0
2018,BORGO CENTRO,Borgo Panigale - Reno,Borgo Panigale,100,8,9,0,0
2018,BORGO CENTRO,Borgo Panigale - Reno,Borgo Panigale,114,10,22,0,0
2018,BORGO CENTRO,Borgo Panigale - Reno,Borgo Panigale,115,18,71,0,0
2018,BORGO CENTRO,Borgo Panigale - Reno,Borgo Panigale,117,13,21,0,0
2018,TRIUMVIRATO-PIETRA,Borgo Panigale - Reno,Borgo Panigale,127,43,408,0,0
2018,TRIUMVIRATO-PIETRA,Borgo Panigale - Reno,Borgo Panigale,150,26,33,0,0
2018,CASTELDEBOLE,Borgo Panigale - Reno,Borgo Panigale,171,24,27,0,0
2018,RIGOSA,Borgo Panigale - Reno,Borgo Panigale,199,4,10,0,0
2018,CASERME ROSSE-MANIFATTURA,Navile,Bolognina,212,7,8,0,0
2018,CASERME ROSSE-MANIFATTURA,Navile,Bolognina,214,2,2,0,0
2018,CASERME ROSSE-MANIFATTURA,Navile,Bolognina,219,3,3,0,0
2018,ARCOVEGGIO,Navile,Bolognina,232,3,4,0,0
2018,ARCOVEGGIO,Navile,Bolognina,251,23,55,0,0
2018,ARCOVEGGIO,Navile,Bolognina,265,24,36,0,0
2018,ARCOVEGGIO,Navile,Bolognina,267,6,12,0,0
2018,PIAZZA DELL'UNITA',Navile,Bolognina,272,12,20,0,0
2018,PIAZZA DELL'UNITA',Navile,Bolognina,275,25,42,0,0
2018,PIAZZA DELL'UNITA',Navile,Bolognina,284,5,6,0,0
2018,VIA FERRARESE,Navile,Bolognina,311,18,20,0,0
2018,VIA FERRARESE,Navile,Bolognina,322,32,48,0,0
2018,PIAZZA DELL'UNITA',Navile,Bolognina,344,3,4,0,0
2018,PIAZZA DELL'UNITA',Navile,Bolognina,357,15,28,0,0
2018,SAN SAVINO,Navile,Corticella,387,4,4,0,0
2018,SAN SAVINO,Navile,Corticella,395,22,74,0,0
2018,SAN SAVINO,Navile,Corticella,399,24,45,0,0
2018,SAN SAVINO,Navile,Corticella,400,22,39,0,0
2018,CROCE COPERTA,Navile,Corticella,443,4,309,0,0
2018,CROCE COPERTA,Navile,Corticella,451,18,300,0,0
2018,CROCE COPERTA,Navile,Corticella,472,82,444,0,0
2018,LA DOZZA,Navile,Corticella,486,3,4,0,0
2018,LAGHETTI DEL ROSARIO,Navile,Lame,492,1,8,0,0
2018,LAGHETTI DEL ROSARIO,Navile,Lame,497,5,6,0,0
2018,LAGHETTI DEL ROSARIO,Navile,Lame,498,1,6,0,0
2018,LAGHETTI DEL ROSARIO,Navile,Lame,516,3,55,0,0
2018,LAGHETTI DEL ROSARIO,Navile,Lame,518,1,1,0,0
2018,PESCAROLA,Navile,Lame,539,15,17,0,0
2018,TIRO A SEGNO,Navile,Lame,542,2,2,0,0
2018,PESCAROLA,Navile,Lame,544,1,1,0,0
2018,BEVERARA,Navile,Lame,556,2,2,0,0
2018,BEVERARA,Navile,Lame,562,14,266,0,0
2018,LAZZARETTO,Navile,Lame,585,25,50,0,0
2018,MARCONI-2,Porto - Saragozza,Marconi,603,62,153,0,0
2018,MARCONI-2,Porto - Saragozza,Marconi,615,26,60,0,0
2018,MARCONI-2,Porto - Saragozza,Marconi,620,67,123,0,0
2018,MARCONI-2,Porto - Saragozza,Marconi,630,70,123,0,0
2018,MARCONI-2,Porto - Saragozza,Marconi,634,55,145,0,0
2018,MARCONI-2,Porto - Saragozza,Marconi,635,3,2,0,0
2018,MARCONI-2,Porto - Saragozza,Marconi,646,57,243,0,0
2018,MARCONI-2,Porto - Saragozza,Marconi,668,53,93,0,0
2018,MARCONI-2,Porto - Saragozza,Marconi,675,32,61,0,0
2018,MARCONI-1,Porto - Saragozza,Marconi,680,11,35,0,0
2018,ZANARDI,Porto - Saragozza,Saffi,718,16,55,0,0
2018,ZANARDI,Porto - Saragozza,Saffi,719,48,99,0,0
2018,PRATI DI CAPRARA-OSPEDALE MAGGIORE,Porto - Saragozza,Saffi,728,14,22,0,0
2018,ZANARDI,Porto - Saragozza,Saffi,733,33,60,0,0
2018,VELODROMO,Porto - Saragozza,Saffi,734,3,33,0,0
2018,VELODROMO,Porto - Saragozza,Saffi,743,25,170,0,0
2018,VELODROMO,Porto - Saragozza,Saffi,752,10,37,0,0
2018,VELODROMO,Porto - Saragozza,Saffi,753,3,3,0,0
2018,VELODROMO,Porto - Saragozza,Saffi,757,2,2,0,0
2018,VIA VITTORIO VENETO,Porto - Saragozza,Saffi,763,2,918,0,0
2018,VIA VITTORIO VENETO,Porto - Saragozza,Saffi,770,18,35,0,0
2018,VIA VITTORIO VENETO,Porto - Saragozza,Saffi,773,14,21,0,0
2018,BATTINDARNO,Borgo Panigale - Reno,Barca,787,16,240,0,0
2018,BATTINDARNO,Borgo Panigale - Reno,Barca,788,17,38,0,0
2018,BATTINDARNO,Borgo Panigale - Reno,Barca,793,7,93,0,0
2018,BATTINDARNO,Borgo Panigale - Reno,Barca,807,18,25,0,0
2018,VILLAGGIO DELLA BARCA,Borgo Panigale - Reno,Barca,823,6,10,0,0
2018,VILLAGGIO DELLA BARCA,Borgo Panigale - Reno,Barca,845,4,7,0,0
2018,CANALE DI RENO,Borgo Panigale - Reno,Barca,870,26,48,0,0
2018,AGUCCHI,Borgo Panigale - Reno,S. Viola,906,46,122,0,0
2018,EMILIA PONENTE,Borgo Panigale - Reno,S. Viola,928,27,35,0,0
2018,FIERA,San Donato - San Vitale,San Donato,965,2,44,0,0
2018,SAN DONNINO,San Donato - San Vitale,San Donato,969,9,21,0,0
2018,FIERA,San Donato - San Vitale,San Donato,974,18,127,0,0
2018,VIA DEL LAVORO,San Donato - San Vitale,San Donato,985,53,112,0,0
2018,VIA DEL LAVORO,San Donato - San Vitale,San Donato,994,25,98,0,0
2018,VIA DEL LAVORO,San Donato - San Vitale,San Donato,1001,7,12,0,0
2018,VIA DEL LAVORO,San Donato - San Vitale,San Donato,1002,8,9,0,0
2018,MICHELINO,San Donato - San Vitale,San Donato,1019,4,12,0,0
2018,MICHELINO,San Donato - San Vitale,San Donato,1021,4,6,0,0
2018,VIA MONDO,San Donato - San Vitale,San Donato,1065,4,4,0,0
2018,VIA MONDO,San Donato - San Vitale,San Donato,1073,3,3,0,0
2018,SAN DONNINO,San Donato - San Vitale,San Donato,1081,37,58,0,0
2018,SAN DONNINO,San Donato - San Vitale,San Donato,1083,2,2,0,0
2018,CAAB,San Donato - San Vitale,San Donato,1118,20,90,0,0
2018,OSSERVANZA,Santo Stefano,Colli,1137,9,10,0,0
2018,OSSERVANZA,Santo Stefano,Colli,1151,15,16,0,0
2018,SAN MICHELE IN BOSCO,Santo Stefano,Colli,1163,12,45,0,0
2018,PADERNO,Santo Stefano,Colli,1184,1,1,0,0
2018,PADERNO,Santo Stefano,Colli,1200,5,5,0,0
2018,PADERNO,Santo Stefano,Colli,1202,2,2,0,0
2018,GALVANI-2,Santo Stefano,Galvani,1254,6,47,0,0
2018,GALVANI-2,Santo Stefano,Galvani,1267,20,22,0,0
2018,GALVANI-2,Santo Stefano,Galvani,1287,33,31,0,0
2018,GALVANI-2,Santo Stefano,Galvani,1294,45,81,0,0
2018,MEZZOFANTI,Santo Stefano,Murri,1361,28,32,0,0
2018,DAGNINI,Santo Stefano,Murri,1363,3,3,0,0
2018,DAGNINI,Santo Stefano,Murri,1367,12,38,0,0
2018,SIEPELUNGA,Santo Stefano,Murri,1384,15,20,0,0
2018,CHIESANUOVA,Santo Stefano,Murri,1438,12,26,0,0
2018,IRNERIO-2,Santo Stefano,Irnerio,1449,45,139,0,0
2018,IRNERIO-2,Santo Stefano,Irnerio,1451,12,30,0,0
2018,IRNERIO-1,Santo Stefano,Irnerio,1516,23,124,0,0
2018,IRNERIO-1,Santo Stefano,Irnerio,1527,85,203,0,0
2018,IRNERIO-2,Santo Stefano,Irnerio,1554,65,202,0,0
2018,CIRENAICA,San Donato - San Vitale,S. Vitale,1572,13,16,0,0
2018,MENGOLI,San Donato - San Vitale,S. Vitale,1619,2,5,0,0
2018,MENGOLI,San Donato - San Vitale,S. Vitale,1622,9,11,0,0
2018,MENGOLI,San Donato - San Vitale,S. Vitale,1650,16,16,0,0
2018,VIA LARGA,San Donato - San Vitale,S. Vitale,1685,8,33,0,0
2018,ROVERI,San Donato - San Vitale,S. Vitale,1706,9,46,0,0
2018,GUELFA,San Donato - San Vitale,S. Vitale,1770,13,15,0,0
2018,XXI APRILE,Porto - Saragozza,Costa Saragozza,1793,56,92,0,0
2018,XXI APRILE,Porto - Saragozza,Costa Saragozza,1798,10,35,0,0
2018,SAN GIUSEPPE,Porto - Saragozza,Costa Saragozza,1806,40,77,0,0
2018,SAN GIUSEPPE,Porto - Saragozza,Costa Saragozza,1811,33,47,0,0
2018,XXI APRILE,Porto - Saragozza,Costa Saragozza,1832,9,10,0,0
2018,SAN LUCA,Porto - Saragozza,Costa Saragozza,1918,1,2,0,0
2018,SAN LUCA,Porto - Saragozza,Costa Saragozza,1920,2,2,0,0
2018,MALPIGHI-2,Porto - Saragozza,Malpighi,1931,7,18,0,0
2018,MALPIGHI-2,Porto - Saragozza,Malpighi,1943,24,53,0,0
2018,MALPIGHI-2,Porto - Saragozza,Malpighi,1946,25,54,0,0
2018,MALPIGHI-1,Porto - Saragozza,Malpighi,1953,86,269,0,0
2018,MALPIGHI-1,Porto - Saragozza,Malpighi,1968,57,88,0,0
2018,MALPIGHI-2,Porto - Saragozza,Malpighi,1977,13,11,0,0
2018,MALPIGHI-2,Porto - Saragozza,Malpighi,1980,53,77,0,0
2018,BITONE,Savena,Mazzini,2115,8,12,0,0
2018,VIA TOSCANA,Savena,S. Ruffillo,2161,1,2,0,0
2018,MONTE DONATO,Savena,S. Ruffillo,2196,2,2,0,0
2018,VIA TOSCANA,Savena,S. Ruffillo,2200,4,4,0,0
2018,VIA TOSCANA,Savena,S. Ruffillo,2206,11,11,0,0
2018,VIA TOSCANA,Savena,S. Ruffillo,2229,5,8,0,0
2018,CORELLI,Savena,S. Ruffillo,2262,21,24,0,0
2018,CORELLI,Savena,S. Ruffillo,2268,9,10,0,0
2019,VIA DEL VIVAIO,Borgo Panigale - Reno,Borgo Panigale,11,2,2,0,0
2019,LAVINO DI MEZZO,Borgo Panigale - Reno,Borgo Panigale,12,13,23,0,0
2019,AEROPORTO,Borgo Panigale - Reno,Borgo Panigale,27,2,2,0,0
2019,LA BIRRA,Borgo Panigale - Reno,Borgo Panigale,58,11,18,0,146
2019,DUCATI-VILLAGGIO INA,Borgo Panigale - Reno,Borgo Panigale,77,11,11,0,481
2019,DUCATI-VILLAGGIO INA,Borgo Panigale - Reno,Borgo Panigale,81,12,18,0,0
2019,BORGO CENTRO,Borgo Panigale - Reno,Borgo Panigale,92,1,5,0,0
2019,BORGO CENTRO,Borgo Panigale - Reno,Borgo Panigale,95,4,6,0,0
2019,BORGO CENTRO,Borgo Panigale - Reno,Borgo Panigale,104,10,21,0,0
2019,BORGO CENTRO,Borgo Panigale - Reno,Borgo Panigale,109,18,28,0,0
2019,BORGO CENTRO,Borgo Panigale - Reno,Borgo Panigale,113,14,25,0,0
2019,TRIUMVIRATO-PIETRA,Borgo Panigale - Reno,Borgo Panigale,124,39,142,0,0
2019,RIGOSA,Borgo Panigale - Reno,Borgo Panigale,132,2,2,0,0
2019,RIGOSA,Borgo Panigale - Reno,Borgo Panigale,134,8,9,0,0
2019,RIGOSA,Borgo Panigale - Reno,Borgo Panigale,135,1,1,0,0
2019,BORGO CENTRO,Borgo Panigale - Reno,Borgo Panigale,142,55,166,0,76
2019,TRIUMVIRATO-PIETRA,Borgo Panigale - Reno,Borgo Panigale,152,6,8,0,0
2019,TRIUMVIRATO-PIETRA,Borgo Panigale - Reno,Borgo Panigale,153,34,149,0,0
2019,CASTELDEBOLE,Borgo Panigale - Reno,Borgo Panigale,183,10,17,0,0
2019,RIGOSA,Borgo Panigale - Reno,Borgo Panigale,192,1,1,0,0
2019,CASERME ROSSE-MANIFATTURA,Navile,Bolognina,205,19,22,0,0
2019,CASERME ROSSE-MANIFATTURA,Navile,Bolognina,211,11,24,0,0
2019,CASERME ROSSE-MANIFATTURA,Navile,Bolognina,214,1,1,0,0
2019,CASERME ROSSE-MANIFATTURA,Navile,Bolognina,220,3,9,0,0
2019,CNR,Navile,Bolognina,226,2,7,0,0
2019,ARCOVEGGIO,Navile,Bolognina,229,16,242,0,0
2019,ARCOVEGGIO,Navile,Bolognina,230,26,36,0,50
2019,EX MERCATO ORTOFRUTTICOLO,Navile,Bolognina,250,35,265,0,25
2019,ARCOVEGGIO,Navile,Bolognina,251,24,55,0,60
2019,ARCOVEGGIO,Navile,Bolognina,251,24,55,0,78
2019,ARCOVEGGIO,Navile,Bolognina,271,7,10,0,377
2019,PIAZZA DELL'UNITA',Navile,Bolognina,277,10,38,0,0
2019,PIAZZA DELL'UNITA',Navile,Bolognina,290,36,67,0,0
2019,PIAZZA DELL'UNITA',Navile,Bolognina,294,5,18,0,223
2019,VIA FERRARESE,Navile,Bolognina,312,1,1,0,0
2019,VIA FERRARESE,Navile,Bolognina,317,24,39,0,0
2019,PIAZZA DELL'UNITA',Navile,Bolognina,348,38,52,0,0
2019,PIAZZA DELL'UNITA',Navile,Bolognina,352,48,168,0,0
2019,PIAZZA DELL'UNITA',Navile,Bolognina,356,48,196,0,0
2019,PIAZZA DELL'UNITA',Navile,Bolognina,358,41,66,0,0
2019,SAN SAVINO,Navile,Corticella,369,6,17,0,0
2019,SAN SAVINO,Navile,Corticella,371,13,25,0,0
2019,SAN SAVINO,Navile,Corticella,375,4,3,0,0
2019,SAN SAVINO,Navile,Corticella,377,7,14,0,168
2019,SAN SAVINO,Navile,Corticella,384,3,8,0,0
2019,SAN SAVINO,Navile,Corticella,391,1,3,0,0
2019,SAN SAVINO,Navile,Corticella,407,7,9,0,78
2019,CROCE COPERTA,Navile,Corticella,445,3,12,0,0
2019,CROCE COPERTA,Navile,Corticella,465,9,14,0,0
2019,CROCE COPERTA,Navile,Corticella,466,17,65,0,0
2019,CROCE COPERTA,Navile,Corticella,468,21,40,0,0
2019,SAVENA ABBANDONATO,Navile,Corticella,477,4,16,0,0
2019,LA DOZZA,Navile,Corticella,485,24,69,0,124
2019,LAGHETTI DEL ROSARIO,Navile,Lame,495,4,4,0,0
2019,LAGHETTI DEL ROSARIO,Navile,Lame,498,1,9,0,0
2019,LAGHETTI DEL ROSARIO,Navile,Lame,504,4,4,0,0
2019,LAGHETTI DEL ROSARIO,Navile,Lame,512,13,43,0,0
2019,LAGHETTI DEL ROSARIO,Navile,Lame,516,2,52,0,0
2019,LAGHETTI DEL ROSARIO,Navile,Lame,518,1,1,0,0
2019,PESCAROLA,Navile,Lame,547,24,53,0,60
2019,BEVERARA,Navile,Lame,564,8,49,0,0
2019,LAZZARETTO,Navile,Lame,579,19,37,0,0
2019,BEVERARA,Navile,Lame,596,31,319,0,0
2019,MARCONI-2,Porto - Saragozza,Marconi,610,70,163,0,0
2019,MARCONI-2,Porto - Saragozza,Marconi,612,1,2,0,74
2019,MARCONI-2,Porto - Saragozza,Marconi,617,20,201,0,0
2019,MARCONI-2,Porto - Saragozza,Marconi,627,93,214,0,1030
2019,MARCONI-2,Porto - Saragozza,Marconi,639,5,23,0,0
2019,MARCONI-2,Porto - Saragozza,Marconi,641,50,143,0,0
2019,MARCONI-2,Porto - Saragozza,Marconi,645,69,356,0,0
2019,MARCONI-2,Porto - Saragozza,Marconi,650,116,463,0,0
2019,MARCONI-2,Porto - Saragozza,Marconi,652,70,131,0,0
2019,MARCONI-1,Porto - Saragozza,Marconi,680,11,30,0,0
2019,MARCONI-1,Porto - Saragozza,Marconi,683,67,105,0,0
2019,MARCONI-1,Porto - Saragozza,Marconi,685,5,128,0,0
2019,PRATI DI CAPRARA-OSPEDALE MAGGIORE,Porto - Saragozza,Saffi,700,4,133,0,0
2019,ZANARDI,Porto - Saragozza,Saffi,712,5,7,0,0
2019,ZANARDI,Porto - Saragozza,Saffi,714,57,151,0,0
2019,ZANARDI,Porto - Saragozza,Saffi,733,39,67,0,0
2019,VELODROMO,Porto - Saragozza,Saffi,738,24,39,0,0
2019,VELODROMO,Porto - Saragozza,Saffi,742,2,3,0,0
2019,VELODROMO,Porto - Saragozza,Saffi,745,28,37,0,0
2019,VELODROMO,Porto - Saragozza,Saffi,748,13,34,0,0
2019,VELODROMO,Porto - Saragozza,Saffi,754,13,17,0,0
2019,VIA VITTORIO VENETO,Porto - Saragozza,Saffi,772,20,45,0,0
2019,VIA VITTORIO VENETO,Porto - Saragozza,Saffi,779,19,26,0,0
2019,VIA VITTORIO VENETO,Porto - Saragozza,Saffi,781,9,22,0,0
2019,VIA VITTORIO VENETO,Porto - Saragozza,Saffi,782,3,4,0,283
2019,BATTINDARNO,Borgo Panigale - Reno,Barca,791,1,14,0,0
2019,BATTINDARNO,Borgo Panigale - Reno,Barca,813,6,10,0,0
2019,VILLAGGIO DELLA BARCA,Borgo Panigale - Reno,Barca,827,5,5,0,0
2019,BATTINDARNO,Borgo Panigale - Reno,Barca,850,5,8,0,0
2019,CANALE DI RENO,Borgo Panigale - Reno,Barca,872,14,14,0,0
2019,CANALE DI RENO,Borgo Panigale - Reno,Barca,880,9,19,0,0
2019,AGUCCHI,Borgo Panigale - Reno,S. Viola,894,27,64,0,127
2019,AGUCCHI,Borgo Panigale - Reno,S. Viola,894,27,64,0,310
2019,EMILIA PONENTE,Borgo Panigale - Reno,S. Viola,922,20,45,0,0
2019,EMILIA PONENTE,Borgo Panigale - Reno,S. Viola,923,41,1498,0,4
2019,EMILIA PONENTE,Borgo Panigale - Reno,S. Viola,923,41,1498,0,99
2019,EMILIA PONENTE,Borgo Panigale - Reno,S. Viola,929,7,9,0,0
2019,CADRIANO-CALAMOSCO,San Donato - San Vitale,San Donato,938,3,3,0,0
2019,FIERA,San Donato - San Vitale,San Donato,965,1,31,0,0
2019,SAN DONNINO,San Donato - San Vitale,San Donato,966,9,24,0,0
2019,FIERA,San Donato - San Vitale,San Donato,977,7,49,0,0
2019,VIA DEL LAVORO,San Donato - San Vitale,San Donato,990,20,24,0,39
2019,VIA DEL LAVORO,San Donato - San Vitale,San Donato,994,26,101,0,0
2019,VIA DEL LAVORO,San Donato - San Vitale,San Donato,995,47,120,0,23
2019,VIA DEL LAVORO,San Donato - San Vitale,San Donato,998,4,146,0,0
2019,VIA DEL LAVORO,San Donato - San Vitale,San Donato,1005,35,48,0,0
2019,MICHELINO,San Donato - San Vitale,San Donato,1022,6,7,0,0
2019,MICHELINO,San Donato - San Vitale,San Donato,1023,6,12,0,58
2019,MICHELINO,San Donato - San Vitale,San Donato,1034,11,17,0,0
